,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
579,AHN Deer Lakes-Oakmont,333 Allegheny Ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,0,145,0,POINT (-79.843414 40.515565)
580,Select Specialty Hospital-Central PA,503 N 21st street 5th floor,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,4,0,POINT (-76.923468 40.25141)
581,LGH-Lititz Family Medicine,562 West 2nd Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,18,323,220,POINT (-76.315861 40.153082)
582,UPMC-St Margaret Hospital,815 Freeport   Road,Pittsburgh,Pennsylvania,15215,Allegheny,12,3,4,169,1668,2428,POINT (-79.896237 40.487527)
583,VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,32,171,0,POINT (-75.868489 40.44312)
584,CHOP Care Network-Media,1021 West Baltimore Pike,Media,Pennsylvania,19063,Delaware,0,0,0,7,1100,210,POINT (-75.425869 39.915021)
585,Wellspan Family Medicine-Crossroads,4131 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,42,36,POINT (-76.219722 40.128786)
586,Heritage Valley Hlth Sys Sewickley,720 Blackburn Road,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,58,26,POINT (-80.178759 40.54352)
587,Mont Cty EMS Off Public Safety,EOC-50 Eagleville Road,Norristown,Pennsylvania,19403,Montgomery,1,2,0,218,3,84,POINT (-75.418787 40.158189)
588,UPMC Prim Cre Ctr Turtle Creek,108 Penn Plaza,Turtle Creek,Pennsylvania,15145,Allegheny,0,0,0,0,248,0,POINT (-79.82636 40.405554)
589,GIANT PHARMACY-6271,14635 MT AIRY ROAD,SHREWSBURY,PA,17361,York,0,0,0,0,1392,57,POINT (-76.670992 39.773322)
590,Tri-County Pediatrics Southampton,729 Grove Avenue,Southampton,Pennsylvania,18966,Bucks,0,0,0,0,234,459,POINT (-75.045071 40.175966)
591,WFM-Mont Alto Health Center,6155 Anthony Highway,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,5,434,42,POINT (-77.567423 39.838297)
592,LGHP Manor Ridge Fam Med Downtwn,701 North Duke Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,0,10,0,POINT (-76.30574 40.049158)
593,VIP Pharmacy,7737 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,732,385,POINT (-74.847816 40.160519)
594,SCI-Mahanoy,301 Morea Rd.,Frackville,Pennsylvania,17932,Schuylkill,20,1,0,7,217,175,POINT (-76.203324 40.782027)
595,WE CARE PHARMACY INC,3671 Crescent Ct E,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,8,648,402,POINT (-75.495505 40.653285)
596,Albion Pharmacy,9 East State Street,Albion,Pennsylvania,16401,Erie,0,0,0,0,548,0,POINT (-80.365963 41.890903)
597,VILLAGE PHARMACY AT SPRING HOUSE,1121 N. Bethlehem Pike,Spring House,Pennsylvania,19477,Montgomery,0,0,0,10,36,5,POINT (-75.22502 40.189842)
598,Union Medical-Church St,920 Church St,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,690,41,0,POINT (-76.42776 40.344531)
599,Mainline Pharmacy-Hastings,317 Beaver St.,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,1544,315,POINT (-78.712078 40.66563)
600,Famcare Pharmacy,1429 BURGETTSTOWN PLAZA,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,172,86,POINT (-80.392961 40.381549)
601,DCI-Punxsutawney,158 Elmwood Dr,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,1,2,0,POINT (-78.997381 40.961)
602,MDS RX,246 Friendship Cir,Beaver,Pennsylvania,15009,Beaver,10,1,0,230,26,689,POINT (-80.328004 40.705732)
603,DR MOLLY TROSTLE DO INTERNAL MEDICINE,881 Hills Plaza Dr,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,1,155,0,POINT (-78.75919 40.469523)
604,PSH Cmty Vax Site-Cumberland,890 Poplar Church Road,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,832,1028,POINT (-76.9237 40.255046)
605,Mikes Pharmacy,211 W. Washington Ave.,Myerstown,Pennsylvania,17067,Lebanon,0,0,0,0,1,0,POINT (-76.309949 40.376283)
606,UPMC-Horizon Greenville Campus,110 North Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,7,100,880,POINT (-80.372201 41.411126)
607,Advocare Broomall Peds-West Chester,1246 West Chester Pike,West Chester,Pennsylvania,19382,Chester,0,0,0,168,52,18,POINT (-75.557246 39.968171)
608,Nemours DuPont Ped Collegeville,100 Campus Drive,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,383,0,POINT (-75.467711 40.158904)
609,VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,0,2062,0,POINT (-80.028375 40.368323)
610,Harleysville Medical Associates,176 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,1,3,0,POINT (-75.368897 40.262629)
611,WHS-Fam Med California,300 Technology Drive,Coal Center,Pennsylvania,15423,Washington,0,0,0,4,3,30,POINT (-79.912331 40.056341)
612,Carlisle Pediatric Associates,804 Belvedere Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,0,161,461,POINT (-77.204524 40.188582)
613,GIANT PHARMACY-6091,1760 DEKALB PIKE,BLUE BELL,PA,19422,Montgomery,0,0,0,49,1345,942,POINT (-75.307183 40.149247)
614,Wellspan Fam Medic 222 W Fulton St,222 W Fulton St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,4,0,POINT (-76.183361 40.180621)
615,Chester County Hospital,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,0,0,0,30,662,170,
616,SLUHHN-Sacred Heart Campus,421 Chew St,Allentown,Pennsylvania,18102,Lehigh,0,0,0,15,194,0,POINT (-75.468045 40.607987)
617,Genoa Healthcare-Reading,645 PENN ST,Reading,Pennsylvania,19601,Berks,0,0,0,17,474,0,POINT (-75.924467 40.335241)
618,Giant Eagle Pharmacy LTC #0249,6204 State Route 30 Suite A,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,4,0,0,POINT (-79.592831 40.305646)
619,PHN-Mercer Primary Care,737 Greenville Road,Mercer,Pennsylvania,16137,Mercer,1,0,0,0,139,0,POINT (-80.248432 41.248466)
620,PHS UPMC Pinncle Carlisle Emp Hlth,361 Alexander Spring Rd,Carlisle,Pennsylvania,17015,Cumberland,0,6,0,125,108,0,POINT (-77.223007 40.184767)
621,Abraxas Leadership Dev Program,10058 South Mountain Road PO Box 354,South Mountain,Pennsylvania,17261,Franklin,0,0,0,28,1,0,
622,Valley Discount Pharmacy,324 N 7th St,Allentown,Pennsylvania,18102,Lehigh,0,0,0,153,0,1010,POINT (-75.473844 40.606793)
623,AHOLD USA-GIANT PHARMACY 6004,1008 LITITZ PIKE,LITITZ,PA,17543,Lancaster,5,0,0,13,947,422,POINT (-76.304788 40.129928)
624,PM LGHP-Family Medicine Red Rose,955 East King Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,5,60,0,POINT (-76.284565 40.039976)
625,Lancaster Health Center-Arch,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,18,7,0,POINT (-76.309347 40.042516)
626,AIDS Care Grp d/b/a Eddystone Comm Pha,1207B Chester Pike,Eddystone,Pennsylvania,19022,Delaware,2,0,0,0,0,0,POINT (-75.34728 39.863618)
627,MARTINS PHARMACY-6288,221 GLIMCHER DRIVE,DUNCANSVILLE,PA,16635,Blair,0,0,0,75,1649,973,POINT (-78.410863 40.432065)
628,AK Steel Butler Works,1 Armco Drive Attn: Plant Manager,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
629,Cornrste Cre Com Hth Ctr Burgettstn,1227 Smith Township State Road,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,53,0,POINT (-80.358781 40.323946)
630,Wellspan Fam Med Valley Green,1790 Old Trail Road,Etters,Pennsylvania,17319,York,0,0,1,0,164,6,POINT (-76.80732 40.138429)
631,PHN-Clarion Community Health Center,30 Pinnacle Drive,Clarion,Pennsylvania,16214,Clarion,0,0,0,32,173,0,
632,UPMC-Urgent Care at Wexford,11360 Perry Highway,WEXFORD,PA,150908333,Allegheny,0,0,0,0,8,0,POINT (-80.053829 40.623062)
633,Sto-Rox Family Health Center,710 Thompson Avenue,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,560,38,40,POINT (-80.062439 40.464995)
634,Dao Pharmacy Inc. (DBA Rios Pharmacy),35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,9,0,POINT (-75.328135 39.906825)
635,SLUHN-Upper Bucks Campus,3000 St. Luke,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,225,0,
636,JDC Pediatrics-Enola,1824 Good Hope Road,Enola,Pennsylvania,17025,Cumberland,0,0,0,11,1198,0,POINT (-76.986214 40.283153)
637,Pediatric Care Group PC,261 Old York Road,Jenkintown,Pennsylvania,19046,Montgomery,0,0,0,0,0,300,POINT (-75.126544 40.089983)
638,UPMC Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,10,0,0,50,965,120,POINT (-78.398107 40.521222)
639,Synergy Grandview Pharmacy Inc.,173 POINT TOWNSHIP DR,Northumberland,Pennsylvania,17857,Northumberland,0,1,0,122,15,1085,POINT (-76.781554 40.899773)
640,Hyndman Area Health Center-Johnstown,203 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,9,0,POINT (-78.8488 40.276966)
641,Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,46,0,POINT (-74.883012 40.163569)
642,Comprehensive Hlth Srvs Lehigh Valley,1627 Chew St 3rd Floor Green Elevator,Allentown,Pennsylvania,18102,Lehigh,0,0,0,11,2,0,
643,Robert T Henry Pharmacy,54 East King St,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,10,75,1253,POINT (-77.519141 40.051126)
644,SCI-Smithfield,1120 Pike Street P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,16,171,2703,POINT (-78.033075 40.499472)
645,WellSpan Fam Med Waynesboro,601 East Main Street 1st Floor,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,20,564,0,POINT (-77.568124 39.75093)
646,Symbria Rx Great Lakes South LLC,1596 Hancock Avenue,Apollo (Part-Armstrong),Pennsylvania,15613,Armstrong,0,0,0,673,69,1475,POINT (-79.570446 40.576025)
647,Titusville Area Hospital,406 W. Oak St.,Titusville,Pennsylvania,16354,Crawford,0,0,0,51,38,215,POINT (-79.67972 41.6332)
648,MLHC-Urgent Care at Concordville,1020 Baltimore Pike,Glen Mills,PA,19342,Delaware,0,0,0,0,423,0,POINT (-75.538143 39.882943)
649,VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,15,918,0,POINT (-77.877268 40.381179)
650,GEISINGER-LEWISTOWN HOSPITAL,400 Highland Ave Pharmacy Dept. 6th floor,Lewistown,Pennsylvania,17044,Mifflin,1,0,0,99,156,479,POINT (-77.567402 40.617853)
651,LVPG Pediatrics-Trexlertown,6900 Hamilton Blvd PO Box 60,Trexlertown,Pennsylvania,18087,Lehigh,0,0,0,0,43,0,POINT (-75.594111 40.551734)
652,Wellsboro Laurel Health Center,7 Water Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,0,150,0,POINT (-77.301143 41.749471)
653,GIANT PHARMACY-6310,830 NORTH US 15,DILLSBURG,PA,17019,York,0,0,0,13,1004,0,POINT (-77.020415 40.130365)
654,Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,Eynon,Pennsylvania,18403,Lackawanna,0,0,0,0,435,0,POINT (-75.577871 41.50839)
655,Freeland Health Center,404 Ridge Street,Freeland,Pennsylvania,18224,Luzerne,0,0,0,11,29,200,POINT (-75.898586 41.015579)
656,AHN-AC IM PRMA 5375 WLM FL,5375 WILLIAM FLYNN HWY,Gibsonia,Pennsylvania,15044,Allegheny,0,0,0,2,153,0,POINT (-79.944502 40.62001)
657,GHS JNJ  West Chester,1310 Goshen Parkway Global Health Services,West Chester,Pennsylvania,19380,Chester,0,0,0,0,14,15,POINT (-75.569047 39.987727)
658,Forest Hills Pharmacy Inc,552 LOCUST STREET P.O. BOX 306,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,235,273,494,POINT (-78.755324 40.333315)
659,CHOP Care Network-Indian Valley,3456 Bethlehem Pike,Souderton,Pennsylvania,18964,Montgomery,0,0,0,359,11,18,POINT (-75.303799 40.315761)
660,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,0,515,0,POINT (-76.17555 39.895359)
661,WellSpan Internal Medicine-Red Lion,3065 Windsor Rd,Red Lion,PA,17356,York,0,6,0,12,472,0,POINT (-76.579995 39.902078)
662,PHN-Schuylkill Community Health Center,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,27,41,0,POINT (-76.261083 40.691073)
663,Health Services Pharmacy,1201 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,109,6,0,POINT (-76.983322 41.260631)
664,Penn State Health Cmty Vax Site-Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,17,0,0,26,117,120,POINT (-76.646724 40.284914)
665,Spartan Pharmacy Bethel Park,3400 South Park Rd Unit 1,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,0,6,0,POINT (-80.057122 40.321886)
666,FPC-Millersburg Family Practice Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,10,0,POINT (-76.962413 40.534461)
667,Erics RX Shoppe,810 Welsh Rd,Horsham,Pennsylvania,19044,Montgomery,0,0,0,0,420,56,POINT (-75.179165 40.178356)
668,Springfield Pharmacy,1154 Baltimore Pike,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,320,485,POINT (-75.346745 39.913764)
669,AHOLD USA-GIANT PHARMACY-6088,450 E MAIN ST,Middletown,Pennsylvania,17057,Dauphin,12,0,0,722,815,256,POINT (-76.722801 40.201252)
670,GIANT PHARMACY-6074,3015 W EMAUS AVE,Allentown,Pennsylvania,18103,Lehigh,0,0,0,43,1290,0,POINT (-75.481719 40.55774)
671,WellSpan Internal Medicine-Dover,4020 Carlisle Road,Dover,PA,17315,York,0,0,0,9,381,0,POINT (-76.842795 39.993552)
672,UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,2,0,0,1,32,0,POINT (-79.952992 40.466049)
673,Accredo Health Group Inc.,3000 Ericsson Drive Ste 100,Warrendale,Pennsylvania,15086,Allegheny,0,0,0,42,0,50,POINT (-80.103061 40.658682)
674,Wellspan Surgical and Rehab Hospital,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,0,90,0,POINT (-76.716898 39.923277)
675,Montgomery County Department of Public Safety,EOC-50 Eagleville Road,Norristown,Pennsylvania,19403,Montgomery,0,0,0,133,42,0,POINT (-75.418787 40.158189)
676,Mon-Vale Prim Care Pract-Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,3,0,POINT (-80.003092 40.266598)
677,Tyrone Hosp,187 Hospital Drive,Tyrone,Pennsylvania,16686,Blair,0,0,0,232,52,220,POINT (-78.252302 40.674843)
678,Berks County SHC,625 Cherry Street,Reading,Pennsylvania,19602,Berks,0,0,0,12,106,0,POINT (-75.924458 40.334634)
679,AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,Feasterville Trevose,PA,19053,Bucks,0,0,0,15,526,21,POINT (-75.007972 40.153904)
680,WellSpan Intl Med Scotland Ave,2055 Scotland Ave,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,541,144,POINT (-77.632597 39.957636)
681,UPMC-Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,5,4,0,597,413,100,POINT (-78.398184 40.521142)
682,Union Community Care,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,157,30,POINT (-76.309448 40.043134)
683,Lehigh County State Health Center,3730 Lehigh Street,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,10,10,49,POINT (-75.497983 40.65489)
684,WEST END FAMILY HEALTH CENTER,415 NEPTUNE ST,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,85,29,POINT (-80.033301 40.440612)
685,VDI-Harrisburg Pharmacy,2645 North 3rd St,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,344,8,84,POINT (-76.899494 40.287121)
686,VaxCare-Ultra Care PC,511 Pierce Street,Kingston,Pennsylvania,18704,Luzerne,0,0,0,383,155,502,POINT (-75.883366 41.257403)
687,Berlin Pharmacy,413 Broadway Street,Berlin,Pennsylvania,15530,Somerset,0,0,0,10,118,0,POINT (-78.960905 39.921936)
688,Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,15,259,18,POINT (-76.960609 39.776433)
689,Wyoming Valley AIDS Council,330 Bowman Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,300,60,POINT (-75.859123 41.250216)
690,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,1,2326,POINT (-79.989908 40.430888)
691,SLPG-Pediatrics-Allentown,501 Cetronia Rd,Allentown,Pennsylvania,18104,Lehigh,6,0,0,41,63,0,POINT (-75.557662 40.586095)
692,Suburban Fam Med at Norristown,2705 Dekalb Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,0,26,4,POINT (-75.315271 40.138979)
693,Lower Bucks Hospital,501 Bath Road,Bristol,Pennsylvania,19007,Bucks,0,0,0,0,324,310,POINT (-74.86462 40.104048)
694,VDI-Stauffers Drug Store,149 E MAIN ST,New Holland,Pennsylvania,17557,Lancaster,0,0,0,2,356,25,POINT (-76.087448 40.103123)
695,The Hometown Pharmacy-Center,3589 BRODHEAD RD,Monaca,Pennsylvania,15061,Beaver,0,0,0,17,1171,0,POINT (-80.31634 40.658601)
696,Adzema Pharmacy,8105 Perry Highway,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,11,1360,0,POINT (-80.03868 40.554759)
697,WMCHC Honesdale Pediatrics,1837 Fair Avenue,Honesdale,Pennsylvania,18431,Wayne,0,0,0,0,175,0,POINT (-75.262223 41.588625)
698,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,Washington,Pennsylvania,15301,Washington,0,0,0,24,0,0,POINT (-80.267317 40.191814)
699,CareATC Burle Business Park,1042 New Holland Ave,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,0,40,POINT (-76.283654 40.055928)
700,Grove City Primary Care,647 N BROAD ST EXT,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,71,0,POINT (-80.083499 41.171526)
701,Lehigh Valley Health Network-Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,10,8,0,66,0,0,POINT (-75.518672 40.566772)
702,Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,808,0,POINT (-74.920421 40.229433)
703,VDI-Prim Cre Pharm Srvcs Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,639,731,419,POINT (-80.091395 40.47141)
704,Apple Occupational Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,28,21,POINT (-80.25932 40.860097)
705,VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,8,0,0,POINT (-75.473467 40.409871)
706,Delaware County SHC,151 West 5th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,0,9,0,POINT (-75.362854 39.846944)
707,Fort Washington Estates,735 Susquehanna Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,25,0,POINT (-75.196327 40.158692)
708,DCI Renal Srvs of Pitt LLC Oaklnd,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,25,0,POINT (-79.964256 40.437805)
709,Integrated Health 21,2403 SIDNEY STREET SUITE 800,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,280,368,10,POINT (-79.96965 40.428767)
710,Geisinger Lewistown Hospital,400 Highland Ave Pharmacy Dept. 6th floor,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,123,220,POINT (-77.567305 40.617998)
711,Family Pharmacy of Carbondale,70 N Church St,Carbondale,Pennsylvania,18407,Lackawanna,0,0,0,9,834,0,POINT (-75.498548 41.575296)
712,PHN-Ebensburg Health Center,152 Zeman Drive,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,17,2,POINT (-78.759169 40.465784)
713,FKC Hermitage 1009,3036 Innovation Way,Hermitage,Pennsylvania,16148,Mercer,0,0,0,6,2,0,POINT (-80.452266 41.217604)
714,McKean County SHC,84-90 Boylston Street PO Box 160,Bradford,Pennsylvania,16701,McKean,0,0,0,0,0,90,POINT (-78.648914 41.957098)
715,GIANT PHARMACY-6265,1201 KNAPP ROAD,NORTH WALES,PA,19454,Montgomery,0,0,0,0,2354,0,POINT (-75.240973 40.226013)
716,Eagleville Hospital,100 EAGLEVILLE ROAD PO BOX 45,Eagleville,Pennsylvania,19408,Montgomery,0,0,0,58,300,95,POINT (-75.412004 40.155719)
717,AHN-AC FM DEER LAKES-CHESWICK,1304 Pittsburgh Street,CHESWICK,PA,150241447,Allegheny,0,0,0,0,264,0,POINT (-79.802149 40.541095)
718,Centerville Clinics-Washington,37 HIGHLAND AVE,Washington,Pennsylvania,15301,Washington,10,0,0,66,696,0,POINT (-80.24489 40.174633)
719,WellSpan Internl Med St.Charles Wy,370 St. Charles Way,York,Pennsylvania,174024647,York,0,0,0,30,307,0,POINT (-76.694812 39.927012)
720,LGH-New Holland Family Medicine,676 East Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,4,40,0,POINT (-76.067823 40.109986)
721,GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,HARRISBURG,PA,17111,Dauphin,0,0,0,61,834,65,POINT (-76.816096 40.278885)
722,Jefferson County SHC,200 Prushnok Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,0,0,100,POINT (-78.961583 40.945909)
723,Genoa Healthcare 20270,2 EASTGATE AVE,Monessen,Pennsylvania,15062,Westmoreland,0,10,0,3,42,0,POINT (-79.870857 40.159303)
724,FPC-Watsontown Family Practice Center,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,13,1,0,POINT (-76.876934 41.099849)
725,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,2936,0,POINT (-79.17264 40.608774)
726,George L Martin MD PC Allergy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,5,12,2,
727,Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,23,127,0,POINT (-80.060411 39.734598)
728,Brownsville Family Pharmacy,27 Market St,Brownsville,Pennsylvania,15417,Fayette,0,0,0,14,2853,200,POINT (-79.887259 40.021999)
729,Forbes Family Medicine-Braddock,501 Braddock Avenue,Braddock,Pennsylvania,15104,Allegheny,0,0,0,0,31,0,POINT (-79.869874 40.404113)
730,AHOLD USA-GIANT PHARMACY-6333,901 S WEST END BOULEVARD,QUAKERTOWN,PA,18951,Bucks,0,0,0,443,1866,0,POINT (-75.345596 40.420719)
731,Family Matters Direct Primary Care,4284 William Flinn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,1,0,POINT (-79.954753 40.575391)
732,County of Delaware,125 Chester Avenue,Yeadon,Pennsylvania,19050,Delaware,3,0,0,120,351,3377,POINT (-75.254837 39.923482)
733,Shop n Save RX- Pittsburgh,450 56th St,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,0,558,0,POINT (-79.947467 40.483811)
734,Washington County SHC,167 North Main Street,Washington,Pennsylvania,15301,Washington,0,0,0,4,0,6,POINT (-80.246125 40.173509)
735,GIANT PHARMACY-6054,455 EISENHOWER DRIVE,HANOVER,PA,17331,York,0,7,0,103,972,0,POINT (-76.977155 39.823304)
736,Lepri-Ruane Inc DBA The Med Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,90,0,0,POINT (-75.681293 41.384806)
737,NCS Pharmacy,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,2012,15,2005,POINT (-76.304188 40.156715)
738,The Medicine Shoppe-Clarion,100 Liberty St,Clarion,Pennsylvania,16214,Clarion,0,0,0,0,180,0,POINT (-79.392015 41.218667)
739,GIANT PHARMACY-6427,315 N YORK ROAD,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,253,2178,150,
740,Glendale Area Medical Association Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,0,0,10,0,0,POINT (-78.535026 40.747725)
741,Tyler Memorial Hospital,5950 US-6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,80,45,0,
742,FPC-Harrisburg Commerce St Fam Prac Ctr,2850 Commerce Drive,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,109,0,POINT (-76.836167 40.312139)
743,UPMC CHILD HOSP OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,1466,63,82,POINT (-79.9529 40.466064)
