Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
AIDS Care Grp d/b/a Eddystone Comm Pha,1207B Chester Pike,Eddystone,Pennsylvania,19022,Delaware,2,0,0,0,0,0,POINT (-75.34728 39.863618)
AK Steel Butler Works,1 Armco Drive Attn: Plant Manager,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
VDI-Curtis Pharmacy-Washington,575 Henderson Ave,Washington,Pennsylvania,15301,Washington,0,0,0,69,0,0,POINT (-80.267295 40.191888)
Impact Health,489 Shoemaker Road,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,253,30,1488,POINT (-75.353077 40.082452)
Mill Run Community Pharmacy,404 NORTH ST,Meadville,Pennsylvania,16335,Crawford,0,0,0,40,1,0,POINT (-80.146565 41.640105)
UPMC-Valley Fam Med-Nat Hgts,1604 Burtner Road,Natrona Heights,Pennsylvania,15065,Allegheny,0,0,0,107,56,0,POINT (-79.728354 40.629571)
GIANT PHARMACY-6535,10000 SHANNONDELL DRIVE,AUDUBON,PA,19403,Montgomery,0,0,0,243,42,210,POINT (-75.410741 40.132428)
AHN-SVMG Union City Family Practice,130 N Main Street,Union City,Pennsylvania,16438,Erie,0,0,0,22,106,0,POINT (-79.845037 41.906247)
UPMC-Urgent Care at Wexford,11360 Perry Highway,WEXFORD,PA,150908333,Allegheny,0,0,0,0,8,0,POINT (-80.053829 40.623062)
AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,99,1690,1134,
Dao Pharmacy Inc. (DBA Rios Pharmacy),35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,9,0,POINT (-75.328135 39.906825)
SLUHN-Upper Bucks Campus,3000 St. Luke,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,225,0,
Pediatric Care Group PC,261 Old York Road,Jenkintown,Pennsylvania,19046,Montgomery,0,0,0,0,0,300,POINT (-75.126544 40.089983)
GIANT PHARMACY-6534,4930 EDGEMONT AVE,BROOKHAVEN,PA,19015,Delaware,0,1,0,1655,1653,1099,POINT (-75.396381 39.877895)
SR Pharmacy,3831 WALNUT STREET,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,23,52,352,POINT (-76.832166 40.291641)
Hyndman Area Health Center-Johnstown,203 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,9,0,POINT (-78.8488 40.276966)
Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,46,0,POINT (-74.883012 40.163569)
Comprehensive Hlth Srvs Lehigh Valley,1627 Chew St 3rd Floor Green Elevator,Allentown,Pennsylvania,18102,Lehigh,0,0,0,11,2,0,
Gateway Primary Care,142 Wallace Avenue,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,999,219,POINT (-75.70408 40.011719)
Cornrste Cre Com Hth Ctr Burgettstn,1227 Smith Township State Road,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,100,40,POINT (-80.358781 40.323946)
AHOLD USA-GIANT PHARMACY-6504,136 KLINE VILLAGE,Harrisburg,Pennsylvania,17104,Dauphin,0,6,0,8,2500,421,POINT (-76.840601 40.27153)
Marcus Hook Pharmacy,46 E 10th Street,Marcus Hook,Pennsylvania,19061,Delaware,0,0,0,193,106,369,POINT (-75.415949 39.820349)
Yorke Pharmacy,5524 new falls road,Levittown,Pennsylvania,19056,Bucks,0,0,0,124,704,0,POINT (-74.871435 40.143256)
Community Health Care RHC,550 West Walnut Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,44,62,0,POINT (-76.562493 40.789811)
PMA-Family Practice PC Golden Mile,1620 Golden Mile Hwy,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,313,0,POINT (-79.713735 40.435812)
MLHC-Urgent Care at Concordville,1020 Baltimore Pike,Glen Mills,PA,19342,Delaware,0,0,0,0,423,0,POINT (-75.538143 39.882943)
Tyrone Hosp,187 Hospital Drive,Tyrone,Pennsylvania,16686,Blair,0,0,0,241,177,260,POINT (-78.252302 40.674843)
Abraxas Leadership Dev Program,10058 South Mountain Road PO Box 354,South Mountain,Pennsylvania,17261,Franklin,0,0,0,28,1,432,
Careport MD,851 GAP NEWPORT PIKE,Avondale,Pennsylvania,19311,Chester,0,0,0,0,0,354,POINT (-75.795146 39.835147)
GEISINGER-LEWISTOWN HOSPITAL,400 Highland Ave Pharmacy Dept. 6th floor,Lewistown,Pennsylvania,17044,Mifflin,1,0,0,99,156,479,POINT (-77.567402 40.617853)
Community Health Clinic-Greensburg,218 South Maple Avenue,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,30,666,200,POINT (-79.542686 40.300958)
LVPG Pediatrics-Lehighton,363 N 1st Street,Lehighton,Pennsylvania,18235,Carbon,0,0,0,18,191,0,POINT (-75.709452 40.838651)
ECHS-Meadowbrook Family Medicine,337 West Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,4,109,0,POINT (-76.215184 40.085081)
MacDonalds Pharmacy,214 Peach Orchard Road,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,405,207,70,POINT (-78.009023 39.937313)
UPMC-CCP-Hamot Pediatrics,300 State Street,Erie,Pennsylvania,16507,Erie,0,0,0,4,228,0,POINT (-80.08688 42.131897)
GHS JNJ  West Chester,1310 Goshen Parkway Global Health Services,West Chester,Pennsylvania,19380,Chester,0,0,0,0,14,15,POINT (-75.569047 39.987727)
UPMC Pinnacle Harrisburg,RX DEPT 111 S FRONT ST,Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,1516,4859,144,
CHOP Care Network-Indian Valley,3456 Bethlehem Pike,Souderton,Pennsylvania,18964,Montgomery,0,0,0,359,11,18,POINT (-75.303799 40.315761)
Chester County Pediatrics-Exton,690 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,8,4216,3624,POINT (-75.663889 40.021547)
GIANT PHARMACY-6306,2130 PALOMINO ROAD,DOVER,PA,17315,York,0,0,0,344,1568,0,POINT (-76.840029 39.995196)
AHN AC IM Bnacorsi Brwn Johsn Monre,2550 Mosside Boulevard,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,115,0,POINT (-79.753081 40.427159)
Nuway Pharmacy,1639 Hains Road,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,12,0,POINT (-74.833323 40.13716)
PHN-Schuylkill Community Health Center,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,27,41,0,POINT (-76.261083 40.691073)
SLUHHN-Miners,360 W. Ruddle St,Coaldale,Pennsylvania,18218,Schuylkill,0,0,0,70,52,66,POINT (-75.914152 40.821619)
Penn State Health Cmty Vax Site-Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,17,0,0,26,117,120,POINT (-76.646724 40.284914)
VaxCare-Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,442,2494,POINT (-74.883012 40.163569)
FPC-Millersburg Family Practice Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,10,0,POINT (-76.962413 40.534461)
UPMC-CCP-Bass Wolfson Cranberry,3104 Unionville Road,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,36,1370,36,POINT (-80.113327 40.708271)
MNPG Park Ave Int Med,1850 E Park Ave,State College,Pennsylvania,16803,Centre,0,0,1,351,26,0,POINT (-77.847495 40.821346)
UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,2,0,0,1,32,0,POINT (-79.952992 40.466049)
Accredo Health Group Inc.,3000 Ericsson Drive Ste 100,Warrendale,Pennsylvania,15086,Allegheny,0,0,0,42,0,50,POINT (-80.103061 40.658682)
Wellspan Surgical and Rehab Hospital,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,0,90,0,POINT (-76.716898 39.923277)
Adagio Health-Uniontown,205 Easy Street,Uniontown,Pennsylvania,15401,Fayette,0,0,0,1436,60,1579,POINT (-79.741696 39.901563)
Mon-Vale Prim Care Pract-Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,3,0,POINT (-80.003092 40.266598)
Family Health Associates Bonneview,810 Bonneview Road,York,Pennsylvania,17406,York,0,0,0,1733,58,0,POINT (-76.707166 39.984254)
AHOLD USA-GIANT PHARMACY 6004,1008 LITITZ PIKE,LITITZ,PA,17543,Lancaster,5,0,0,13,1588,462,POINT (-76.304788 40.129928)
Hixenbaughs Drug Store,304 morgantown st po box 932,Uniontown,Pennsylvania,15401,Fayette,0,0,0,5,499,197,POINT (-79.732408 39.893666)
Keystone Womens Care,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,0,140,POINT (-77.644983 39.945106)
UPMC-Latterman Family Health Center,2347 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,29,2112,120,POINT (-79.836366 40.354359)
UPMC-Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,5,4,0,597,413,100,POINT (-78.398184 40.521142)
SCI-Quehanna Boot Camp,4395 Quehanna Highway,Karthaus,PA,16845,Clearfield,0,0,0,0,242,100,POINT (-78.144976 41.184017)
Lehigh County State Health Center,3730 Lehigh Street,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,10,10,49,POINT (-75.497983 40.65489)
LGHP Roseville Ped Kissel Hill,51 Peters Road 2nd Floor,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,0,60,POINT (-76.309173 40.129317)
Lion Pharmacy,10 West Broadway,Red Lion,Pennsylvania,17356,York,0,0,0,3,65,0,POINT (-76.60623 39.900756)
PMA-Family Practice Irwin,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,491,0,POINT (-79.685294 40.374338)
GIANT PHARMACY-6529,4510 MARKETPLACE WAY,ENOLA,PA,17025,Cumberland,6,0,0,187,1473,224,POINT (-76.975882 40.289404)
Bethlehem Health Bureau,10 East Church Street,Bethlehem,Pennsylvania,18018,Lehigh,0,0,0,71,572,2081,POINT (-75.37845 40.618703)
Irwin Family Care,905 Spruce Street,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,855,342,POINT (-79.703593 40.325688)
Pediatric Associates of Plymouth,3031 Walton Road,Plymouth Meeting,Pennsylvania,19462,Montgomery,0,0,0,0,30,0,POINT (-75.280905 40.12945)
LGHP-Willow Street Family Medicine,222 Willow Valley Lakes Drive,Willow Street,Pennsylvania,17584,Lancaster,0,0,0,15,433,0,POINT (-76.273721 39.986512)
Vybe Bensalem,3626 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,2250,550,POINT (-74.963429 40.126187)
Suburban Fam Med at Norristown,2705 Dekalb Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,0,26,4,POINT (-75.315271 40.138979)
Madeleine C Weiser MD PC,233 E LANCASTER AVE,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,0,0,0,339,652,1060,POINT (-75.283509 40.004156)
VDI-Livingston Pharmacy,550 Miller Ave,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2526,190,POINT (-79.883127 40.293571)
UPMC CCP Pittsburgh Ped Wexford,6000 Brooktree Road,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,499,0,POINT (-80.060887 40.614771)
CareATC Burle Business Park,1042 New Holland Ave,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,0,40,POINT (-76.283654 40.055928)
UPMC CCP Kittanning,100 Medical Arts Bldg.,Kittanning,Pennsylvania,16201,Armstrong,0,0,0,139,357,138,POINT (-79.5627 40.80708)
Lehigh Valley Health Network-Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,10,8,0,66,0,0,POINT (-75.518672 40.566772)
VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,Aston,Pennsylvania,19014,Delaware,0,10,0,189,1006,0,POINT (-75.419807 39.857653)
Quik Stop Pharm of Barley Statn Inc,3506 E Lincoln Highway,Thorndale,Pennsylvania,19372,Chester,0,0,0,12,3037,347,POINT (-75.7524 39.994947)
GIANT PHARMACY-6517,168 N FLOWERS MILL ROAD,LANGHORNE,PA,19047,Bucks,0,0,0,123,1690,690,POINT (-74.907509 40.181649)
Apple Occupational Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,28,21,POINT (-80.25932 40.860097)
VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,8,0,0,POINT (-75.473467 40.409871)
Delaware County SHC,151 West 5th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,0,9,0,POINT (-75.362854 39.846944)
Tri County Pediatrics HV,821 Huntington Pike,Huntingdon Valley,Pennsylvania,19006,Montgomery,18,0,0,0,2238,545,POINT (-75.093658 40.089773)
AHOLD USA-GIANT PHARMACY-6081,70 S LOCUST ST,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,85,2896,174,POINT (-75.981659 40.95324)
VHP Center For Womens Medicine,1627 Chew Street  # 1 Lehigh Valley Hospital,Allentown,Pennsylvania,18105,Lehigh,0,0,0,2,98,40,
AHN-Zelienople-HMPG LLC,4090 Jacksons Pointe Court Court Building 4000,Zelienople,Pennsylvania,16063,Butler,0,0,0,240,6044,0,POINT (-80.120754 40.757884)
Family Pharmacy of Carbondale,70 N Church St,Carbondale,Pennsylvania,18407,Lackawanna,0,0,0,9,834,0,POINT (-75.498548 41.575296)
PHN-Ebensburg Health Center,152 Zeman Drive,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,17,2,POINT (-78.759169 40.465784)
FKC Hermitage 1009,3036 Innovation Way,Hermitage,Pennsylvania,16148,Mercer,0,0,0,6,2,0,POINT (-80.452266 41.217604)
McKean County SHC,84-90 Boylston Street PO Box 160,Bradford,Pennsylvania,16701,McKean,0,0,0,0,0,90,POINT (-78.648914 41.957098)
Berwick Hospital Center,701 East 16th St. Pharmacy,Berwick,Pennsylvania,18603,Columbia,0,9,0,182,17,314,POINT (-76.230804 41.070159)
Impact Health,1009 W 9th Ave Suite A,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,253,30,1488,POINT (-75.413787 40.101087)
AHN-SVMG Corry,315 York Street Corry,Corry,Pennsylvania,16407,Erie,0,0,0,0,69,0,POINT (-79.652715 41.923926)
Mercer Pharmacy,737 Greenville Road,Mercer,Pennsylvania,16134,Mercer,0,0,0,44,256,467,POINT (-80.248432 41.248466)
Genoa Healthcare 20270,2 EASTGATE AVE,Monessen,Pennsylvania,15062,Westmoreland,0,10,0,3,42,0,POINT (-79.870857 40.159303)
FPC-Watsontown Family Practice Center,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,13,1,0,POINT (-76.876934 41.099849)
AHN Ped Ped Ally Chartiers McMurray,3001 Waterdam Plaza Drive,Mc Murray,Pennsylvania,15317,Washington,0,0,0,4,1431,20,POINT (-80.135651 40.264143)
George L Martin MD PC Allergy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,5,12,2,
Adagio Health-Erie,3530 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,98,798,1355,POINT (-80.080305 42.099793)
HVMG-Convenient Care-Robinson,2201 Park Manor Blvd,Pittsburgh,Pennsylvania,15205,Allegheny,0,0,0,0,334,82,POINT (-80.171112 40.453307)
AFME Penn Township,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,264,0,POINT (-79.685294 40.374338)
Venango County SHC,3298 State Route 257 PO Box 191,Seneca,Pennsylvania,16346,Venango,0,0,0,392,0,444,POINT (-79.703496 41.382086)
VDI-Vine Pharmacy,4375 Red Rock Road,Benton,PA,17814,Columbia,0,0,0,0,1435,396,POINT (-76.379804 41.202857)
Family Matters Direct Primary Care,4284 William Flinn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,1,0,POINT (-79.954753 40.575391)
County of Delaware,125 Chester Avenue,Yeadon,Pennsylvania,19050,Delaware,3,0,0,120,351,3377,POINT (-75.254837 39.923482)
CCP York Memorial,2860 Carol Road,York,Pennsylvania,17402,York,0,0,0,0,1135,0,POINT (-76.664491 39.960578)
Lepri-Ruane Inc DBA The Med Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,90,0,0,POINT (-75.681293 41.384806)
NCS Pharmacy,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,2012,15,2005,POINT (-76.304188 40.156715)
Meadville Medical Center,751 Liberty Street,Meadville,Pennsylvania,16335,Crawford,0,2,0,54,17,576,POINT (-80.146336 41.641787)
Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,202,1531,220,POINT (-77.237265 39.860648)
GIANT PHARMACY-6331,5301 SIMPSON FERRY ROAD,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,20,1638,6,POINT (-76.993709 40.215617)
LVPG Pediatrics-Pond Road,1611 Pond Road,Allentown,Pennsylvania,18104,Lehigh,0,0,0,16,656,4,POINT (-75.538628 40.613713)
Glendale Area Medical Association Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,0,0,10,0,0,POINT (-78.535026 40.747725)
Wernersville State Hospital,160 Main St Route 422 & Sportsman Road,Wernersville,Pennsylvania,19565,Berks,0,0,0,0,266,0,
Tyler Memorial Hospital,5950 US-6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,80,45,0,
FPC-Harrisburg Commerce St Fam Prac Ctr,2850 Commerce Drive,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,109,0,POINT (-76.836167 40.312139)
Penn St Hlth Cmty Vax Site Dauphin,555 Campus Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,640,0,
Lehigh Family and Geriatric Associates,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,8,48,0,POINT (-75.512689 40.133255)
VDI-Wileys Pharmacy Of Millersville,507 LEAMAN AVENUE,Millersville,PA,17551,Lancaster,0,0,0,79,0,31,POINT (-76.35354 40.012447)
AHN-AC IM AGH Internal Med,1307 Federal Street,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,48,0,POINT (-80.007128 40.457006)
WellSpan Internl Med St.Charles Wy,370 St. Charles Way,York,Pennsylvania,174024647,York,6,0,0,42,542,0,POINT (-76.694812 39.927012)
VDI-Prim Cre Pharm Srvcs Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,1333,749,630,POINT (-80.091395 40.47141)
VDI Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,69,206,0,POINT (-78.417164 40.16967)
Wellspan Community Health Center,605 South George Street,York,Pennsylvania,17401,York,0,0,0,0,16,0,POINT (-76.72347 39.954412)
AHN Ped Ped Alliance St Clair,1580 Mclaughlin Run Rd Pine Bridge Commons,Pittsburgh,Pennsylvania,15241,Allegheny,22,16,0,118,1527,206,
DCI-Renal Services of Pitt LLC-Oakland,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,8,0,POINT (-79.964256 40.437805)
UPMC-White Oak PC,2001 Lincoln Way,White Oak,Pennsylvania,15131,Allegheny,0,0,6,129,558,0,POINT (-79.804248 40.334353)
Fam Hlth Care Ctr of Punxsutawney,83 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,5,454,0,POINT (-79.000112 40.960155)
Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,454,39,658,POINT (-76.674557 40.265932)
UPMC Shadyside FHC Faculty,5215 Centre Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,141,1737,417,POINT (-79.940982 40.455196)
VDI-Mainline Pharm Twp Davidsville,118 North Main Street,Davidsville,Pennsylvania,15928,Somerset,0,0,0,91,399,6590,POINT (-78.936009 40.227897)
UPMC-Comm Gen Osteopathic Hospital,4300 LONDONDERRY ROAD,Harrisburg,Pennsylvania,17109,Dauphin,0,5,0,392,57,0,POINT (-76.815826 40.282674)
Greencastle Family Practice,50 Eastern Avenue PO Box 37,Greencastle,Pennsylvania,17225,Franklin,0,0,0,6,0,0,POINT (-77.715309 39.785921)
LVPG Family Medicine-Tobyhanna,100 Community Drive,Tobyhanna,Pennsylvania,18466,Monroe,0,0,0,3,15,0,POINT (-75.372518 41.148516)
DOWNINGTOWN FAMILY PRACTICE,99 MANOR AVENUE,DOWNINGTOWN,PENNSYLVANIA,19335,Chester,0,0,0,0,7,0,POINT (-75.707234 40.005788)
GIANT PHARMACY-6262,328 CHURCH STREET,DANVILLE,PA,17821,Montour,0,0,0,184,2389,0,POINT (-76.614073 40.961445)
Hazle Drugs,1 East Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,38,6588,342,POINT (-75.973627 40.953964)
KRVF LLC (DBA-Shenandoah Pharmacy),33 N Main Street,Shenandoah,Pennsylvania,17976,Schuylkill,0,0,0,0,2614,68,POINT (-76.201355 40.820954)
PPCP-Cook Labuda-McClellandtown Rd,104 mcclellandtown road,Uniontown,Pennsylvania,15401,Fayette,0,0,0,0,12,0,POINT (-79.737006 39.90234)
Lehigh Vlly Hlth Netwrk Cedar Cres,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,6,0,0,1756,55,70,POINT (-75.518672 40.566772)
True North Pediatrics-North Wales,1010 Horsham Road #210,North Wales,Pennsylvania,19454,Montgomery,0,0,0,13,140,0,POINT (-75.231295 40.239473)
UPMC-McKeesport,1500 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,55,374,676,POINT (-79.849218 40.3523)
Penn St Hlth Cmty Vax Site Berks,2400 Bernville Road,Reading,Pennsylvania,19605,Berks,12,0,0,822,585,97,POINT (-75.969901 40.373917)
Grove City Medical Center,631 NORTH BROAD STREET EXT.,Grove City,Pennsylvania,16127,Mercer,0,0,0,121,49,358,POINT (-80.08326 41.170947)
UPMC-CCP-Sarver,619 South Pike Road,Sarver,Pennsylvania,16055,Butler,0,10,0,454,5,216,POINT (-79.72171 40.702073)
GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,Danville,Pennsylvania,17822,Montour,2,0,0,2568,83,314,POINT (-76.603393 40.966741)
Tri County Health and Wellness Center,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,1,0,0,9,121,0,POINT (-75.547056 40.129625)
VDI-Keller and Munro Pharmacy,127 East Church St,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,2592,59,POINT (-77.444974 41.135987)
Esterbrook Pharmacy,301 S 7th Ave,West Reading,Pennsylvania,19611,Berks,0,0,0,15,0,0,POINT (-75.95222 40.330638)
Scranton Primary Health Care Center Inc,959 Wyoming Avenue,Scranton,Pennsylvania,18509,Lackawanna,0,16,0,0,8,0,POINT (-75.654803 41.418076)
LGH-Lincoln Family Medicine 2,1261 Division Hwy,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,60,60,POINT (-76.140203 40.159524)
Dialysis Clinic Inc Hempfield,6710 State Route 30,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,7,0,0,POINT (-79.63695 40.309321)
FPC-Selinsgrove 1 Family Practice Center,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,17,0,POINT (-76.850738 40.821767)
Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,259,0,POINT (-79.878024 39.962899)
LaCons Pharmacy,1336 Powell Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,27,208,323,POINT (-75.336115 40.12397)
Medicine Shoppe 1905,1169 Horseshoe Pike,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,65,0,POINT (-75.762061 40.032486)
Tri-County Pediatrics Southampton,729 Grove Avenue,Southampton,Pennsylvania,18966,Bucks,0,0,0,62,2380,601,POINT (-75.045071 40.175966)
PH-Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,171,0,417,POINT (-78.449999 41.033012)
IRMC-INDIANA REG MED CTR,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,0,0,103,0,1078,POINT (-79.15894 40.608302)
AFC Urgent Care Aston,5024 Pennell Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,6,880,1310,POINT (-75.428184 39.866739)
FPC Selinsgrove 1 Fam Pract Cntr,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,52,0,POINT (-76.850738 40.821767)
WellSpan Internal Med Waynesboro,601 East Main Street Waynesboro Medical Office Building,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,98,878,90,POINT (-77.568124 39.75093)
AHN Pedi Ped Alliance Chartiers,1370 Washington Pike,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,30,1696,0,POINT (-80.096149 40.379169)
VIP Pharmacy,7737 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,2005,545,POINT (-74.847816 40.160519)
Kennett Dental,402 McFarlan Road,Kennett Square,Pennsylvania,19348,Chester,0,0,0,57,2502,1260,POINT (-75.693565 39.855296)
Con Hth LLC dba Con Hth,12620 Perry Highway First Floor,Wexford,Pennsylvania,15090,Allegheny,0,0,0,17,563,2478,POINT (-80.063756 40.638402)
UPMC-PC Partners Monroeville,400 Oxford Drive,Monroeville,Pennsylvania,151462355,Allegheny,0,0,0,238,20,0,POINT (-79.787456 40.431168)
St Lukes Allentown Campus,1736 HAMILTON BLVD Inpatient Pharmacy - 2nd Floor,Allentown,Pennsylvania,18104,Lehigh,0,1,0,92,31,2505,
