,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
531,UPMC Lawrenceville Fam Hlth Ctr,3937 Butler Street,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,12,802,0,POINT (-79.963214 40.468013)
532,Newport Family Practice PC,52 Red Hill Court,Newport,Pennsylvania,17074,Perry,0,0,0,39,6,0,POINT (-77.121558 40.485409)
533,GIANT PHARMACY-6422,4320 5TH STREET HWY,Temple,Pennsylvania,19560,Berks,0,0,0,64,1389,354,POINT (-75.927597 40.399666)
534,Pittsburgh Family Practice,1517 Forbes Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,231,203,0,POINT (-79.984465 40.437623)
535,Adagio Health-New Castle,200 South Jefferson Street,New Castle,Pennsylvania,16101,Lawrence,0,0,0,268,180,661,POINT (-80.347122 40.997935)
536,Wellspan Fam Med Granite Run,264 Granite Run Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,7,24,22,0,POINT (-76.332226 40.075783)
537,Adams County SHC,424 East Middle Street,Gettysburg,Pennsylvania,173251926,Adams,0,0,0,0,103,0,POINT (-77.22194 39.829854)
538,GIANT PHARMACY-6319,202 CHESTNUT ST,Coplay,Pennsylvania,18037,Lehigh,0,0,0,1,1464,0,POINT (-75.493657 40.673844)
539,LGH-Lincoln Family Medicine 2,1261 Division Hwy,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,60,0,POINT (-76.140203 40.159524)
540,UPMC-East,2775 Mosside Blvd.,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,8,77,60,POINT (-79.758458 40.437014)
541,Tower Health-Int Med Wyomissing THMG,950A N. Wyomissing Boulevard,Wyomissing,Pennsylvania,19610,Berks,0,0,0,0,5,30,POINT (-75.964387 40.339128)
542,Walmart Store #1765,2028 N CENTER AVE,SOMERSET,Pennsylvania,15501,Somerset,6,0,0,416,687,108,POINT (-79.074557 40.052702)
543,SCI-Quehanna Boot Camp,4395 Quehanna Highway,Karthaus,PA,16845,Clearfield,0,0,0,0,106,0,POINT (-78.144977 41.184018)
544,Palmer Pharmacy LLC,738 Little Deer Creek Valley Road,Russellton,Pennsylvania,15076,Allegheny,0,0,0,104,0,0,POINT (-79.833802 40.617588)
545,Titusville Area Hospital,406 W. Oak St.,Titusville,Pennsylvania,16354,Crawford,0,0,0,51,38,215,POINT (-79.67972 41.6332)
546,Shafers Pharmacy,11 Center St,Tamaqua,Pennsylvania,18252,Schuylkill,0,0,0,0,143,155,POINT (-75.969211 40.796914)
547,Wellspan Family Medicine South Queen Street,2471 S Queen St,York,Pennsylvania,17402,York,0,0,0,0,25,0,POINT (-76.683497 39.914491)
548,PHN-Schuylkill Community Health Center,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,27,41,0,POINT (-76.261083 40.691073)
549,Penn State Health Cmty Vax Site-Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,17,0,0,26,117,120,POINT (-76.646724 40.284914)
550,KeystoneCare Health LLC,8765 Stenton Ave.,Wyndmoor,Pennsylvania,19038,Montgomery,18,0,0,130,34,0,POINT (-75.205312 40.082381)
551,UPMC-Presbyterian,G119 Presbyterian 200 Lothrop Street,Pittsburgh,Pennsylvania,15213,Allegheny,2,0,0,346,3,0,
552,UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,2,0,0,1,32,0,POINT (-79.952992 40.466049)
553,Nemours DuPont Ped Concordvil,1020 Baltimore Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,0,171,0,POINT (-75.538143 39.882943)
554,Wellspan Surgical and Rehab Hospital,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,0,90,0,POINT (-76.716898 39.923277)
555,Care Options Rx,219 N Baltimore Ave,Mount Holly Springs,Pennsylvania,17065,Cumberland,0,0,0,0,0,200,POINT (-77.189596 40.117566)
556,Mon-Vale Prim Care Pract-Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,3,0,POINT (-80.003092 40.266598)
557,AK Steel Butler Works,1 Armco Drive Attn: Plant Manager,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
558,The Wright Center-Clarks Summit,1145 Northern Boulevard,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,24,483,0,POINT (-75.696208 41.488382)
559,Integrated Health 21,2403 SIDNEY STREET SUITE 800,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,42,368,10,POINT (-79.96965 40.428767)
560,Esterbrook Pharmacy,301 S 7th Ave,West Reading,Pennsylvania,19611,Berks,0,0,0,15,0,0,POINT (-75.95222 40.330638)
561,WFM-Mont Alto Health Center,6155 Anthony Highway,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,5,244,42,POINT (-77.567484 39.838221)
562,Minnichs Pharmacy,976 S. George St,York,Pennsylvania,17403,York,0,183,0,1215,15,432,POINT (-76.720984 39.947453)
563,Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,13,3,0,151,10,0,POINT (-78.449999 41.033012)
564,Clarion Osteopathic Hospital,1 Hospital Drive,Clarion,Pennsylvania,16214,Clarion,0,0,0,0,0,5999,POINT (-79.396832 41.19187)
565,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT 232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,7,0,0,90,801,40,
566,AHN-Saint Vincent Peninsula Fam Med,2828 Sterrettania Road,Erie,Pennsylvania,16506,Erie,0,0,2,0,4,0,POINT (-80.138975 42.085681)
567,Danville State Hospital,50 Kirkbride Drive,Danville,Pennsylvania,17821,Montour,0,0,0,18,0,20,
568,University of Pittsburgh,4041 Fifth Avenue 3719 Terrace Street,Pittsburgh,Pennsylvania,15213,Allegheny,4,2,0,428,270,51,
569,VDI-Thompson Pharmacy Altoona,602 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,221,913,0,POINT (-78.387468 40.53123)
570,Wilkes Barre Municipal Hlth Dept,Kirby Health Center 71 North Franklin Street,Wilkes Barre,Pennsylvania,18701,Luzerne,0,0,0,6,145,0,
571,AHOLD USA-GIANT PHARMACY-6087,2415 E MARKET STREET,YORK,PA,17402,York,0,0,0,159,469,0,POINT (-76.678572 39.974533)
572,VDI-Wileys Pharmacy Of Millersville,507 LEAMAN AVENUE,Millersville,PA,17551,Lancaster,0,0,0,7,0,31,POINT (-76.353532 40.012441)
573,Lehigh Vlly Hlth Netwrk Cedar Cres,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,6,0,0,1756,55,70,POINT (-75.518672 40.566772)
574,Colonial Pharmacy,708 Ekastown Rd PO Box 123,Sarver,Pennsylvania,16055,Butler,0,0,0,8,255,0,POINT (-79.77776 40.712276)
575,WILKINSBURG FAMILY HEALTH CENTER,807 WALLACE AVE,Pittsburgh,Pennsylvania,15221,Allegheny,0,0,0,1,199,0,POINT (-79.881294 40.443465)
576,LVPG-Coordinated Health LV Hospital,3100 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,5,0,138,927,105,POINT (-75.295274 40.665369)
577,Community Drugs-Mercer,3163 state route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,29,81,50,POINT (-79.7038 41.377297)
578,CareATC Burle Business Park,1042 New Holland Ave,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,0,40,POINT (-76.283654 40.055928)
579,Dialysis Clinic Inc-Seven Fields,201 HIGHPOINTE BLVD,Mars,Pennsylvania,16046,Butler,0,0,0,10,0,0,POINT (-80.061318 40.687735)
580,VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,8,0,0,POINT (-75.473467 40.409871)
581,Family Pharmacy of Carbondale,70 N Church St,Carbondale,Pennsylvania,18407,Lackawanna,0,0,0,9,834,0,POINT (-75.498548 41.575296)
582,R-Health Hatfield,2700 Clemens Rd Family Wellness Center 2nd Fl,Hatfield,Pennsylvania,19440,Montgomery,0,0,0,0,73,446,
583,Lehigh Valley Health Network-Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,10,8,0,66,0,0,POINT (-75.518672 40.566772)
584,GIANT PHARMACY-6300,3175 CAPE HORN ROAD,RED LION,PA,17356,York,0,0,0,190,585,108,POINT (-76.630756 39.917342)
585,UPMC-UPP ADL CHP OP,120 Lytton Ave Mezzanine M060,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,48,198,45,POINT (-79.955289 40.446126)
586,Apple Occupational Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,28,21,POINT (-80.25932 40.860097)
587,PHN-Ebensburg Health Center,152 Zeman Drive,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,17,2,POINT (-78.759169 40.465784)
588,CHOP Care Network-Indian Valley,3456 Bethlehem Pike,Souderton,Pennsylvania,18964,Montgomery,0,0,0,359,11,18,POINT (-75.303799 40.315761)
589,Family Matters Direct Primary Care,4284 William Flinn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,1,0,POINT (-79.954753 40.575391)
590,AHN Fam Hlthcre Partners Mercer,400 West Butler Street,Mercer,Pennsylvania,16137,Mercer,0,0,0,6,12,0,POINT (-80.244309 41.225312)
591,UPMC-MOON MED ASSOCIATES,1600 Coraopolis Heights Road,Coraopolis,Pennsylvania,151084316,Allegheny,0,0,0,0,435,300,POINT (-80.207081 40.498944)
592,Genoa Healthcare 20270,2 EASTGATE AVE,Monessen,Pennsylvania,15062,Westmoreland,0,10,0,3,42,0,POINT (-79.870857 40.159303)
593,Venango County SHC,3298 State Route 257 PO Box 191,Seneca,Pennsylvania,16346,Venango,0,0,0,50,0,225,POINT (-79.703496 41.382086)
594,Hatboro Pediatrics PC,483 E County Line Rd,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,21,492,1181,POINT (-75.081464 40.177281)
595,GIANT PHARMACY-6065,1360 COLUMBIA AVENUE,LANCASTER,PA,17603,Lancaster,1,0,0,784,457,0,POINT (-76.340701 40.038209)
596,AHN Peds Ped Alliance Allegh,490 East North Street Allegheny Medical Professional Bldg,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,55,21,
597,AHN AC FM Crossroads Fam Prac,1181 STATE ROUTE 356,Leechburg,Pennsylvania,15656,Armstrong,0,6,0,19,0,0,POINT (-79.628318 40.616191)
598,M Nazeeri MD PC,1023 Poplar Street,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,0,127,484,POINT (-76.426967 40.330669)
599,Wellness Family Pharmacy,3250 Chichester ave,Boothwyn,Pennsylvania,19061,Delaware,0,0,0,0,9341,104,POINT (-75.442314 39.836868)
600,DCI Renal Srvs of Pitt LLC Oaklnd,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,25,0,POINT (-79.964256 40.437805)
601,EAST NORRITON PHARMACY,215 W GERMANTOWN PIKE,East Norriton,Pennsylvania,19401,Montgomery,0,0,0,0,2080,900,POINT (-75.323482 40.146344)
602,County of Delaware,125 Chester Avenue,Yeadon,Pennsylvania,19050,Delaware,3,0,0,120,351,3377,POINT (-75.254837 39.923482)
603,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,Elysburg,Pennsylvania,17824,Northumberland,0,0,0,1506,35,0,POINT (-76.569434 40.852282)
604,LGH-East Petersburg Family Medicine,5665 Main Street,East Petersburg,Pennsylvania,175201513,Lancaster,0,0,0,0,0,25,POINT (-76.351604 40.095211)
605,PHS UPMC Pinncle Carlisle Emp Hlth,361 Alexander Spring Rd,Carlisle,Pennsylvania,17015,Cumberland,0,6,0,125,108,0,POINT (-77.223007 40.184767)
606,Kids Plus Pediatrics PC-PLH,810 Clairton Blvd.,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,246,26,300,POINT (-79.944002 40.325213)
607,Tower Health-Bernville Fam Med,7173 Bernville Road,Bernville,Pennsylvania,19506,Berks,0,0,0,6,69,0,POINT (-76.128015 40.445165)
608,FPC-Watsontown Family Practice Center,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,13,1,0,POINT (-76.876934 41.099849)
609,Chalfont Pharmacy Inc,1700 Horizon Dr,Chalfont,Pennsylvania,18914,Bucks,0,0,0,8,681,591,POINT (-75.218872 40.261016)
610,George L Martin MD PC Allergy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,5,12,2,
611,Dialysis Cre Ctr of Mechanicsbrg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,322,0,234,POINT (-77.03178 40.250342)
612,Community Health Care RHC,550 West Walnut Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,0,8,0,POINT (-76.5625 40.78981)
613,Clarks Summit State Hospital,1451 Hillside Drive,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,18,37,0,POINT (-75.73559 41.484494)
614,Schuylkill County SHC,One Norwegian Plaza,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,19,0,45,
615,GIANT PHARMACY-6271,14635 MT AIRY ROAD,SHREWSBURY,PA,17361,York,0,0,0,0,904,57,POINT (-76.670992 39.773322)
616,Wellspan Fam Med Valley Green,1790 Old Trail Road,Etters,Pennsylvania,17319,York,0,0,1,0,70,6,POINT (-76.807286 40.138378)
617,UPMC-Comm Gen Osteopathic Hospital,4300 LONDONDERRY ROAD,Harrisburg,Pennsylvania,17109,Dauphin,0,5,0,392,57,0,POINT (-76.815826 40.282674)
618,Washington County SHC,167 North Main Street,Washington,Pennsylvania,15301,Washington,0,0,0,4,0,6,POINT (-80.246125 40.173509)
619,Lepri-Ruane Inc DBA The Med Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,90,0,0,POINT (-75.681293 41.384806)
620,GIANT PHARMACY-6331,5301 SIMPSON FERRY ROAD,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,11,772,6,POINT (-76.993636 40.215631)
621,GIANT PHARMACY-6301,3477 LINCOLN HIGHWAY,THORNDALE,PA,19372,Chester,0,0,0,0,303,0,POINT (-75.754271 39.994629)
622,GHS-COMMUNITY MEDICAL CENTER,1822 Mulberry Street,Scranton,Pennsylvania,18510,Lackawanna,3,0,0,0,62,0,POINT (-75.64589 41.400717)
623,Glendale Area Medical Association Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,0,0,10,0,0,POINT (-78.535026 40.747725)
624,FPC-Harrisburg Commerce St Fam Prac Ctr,2850 Commerce Drive,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,109,0,POINT (-76.836167 40.312139)
625,Lehigh Family and Geriatric Associates,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,8,48,0,POINT (-75.512689 40.133255)
626,Wellspan Community Health Center,605 South George Street,York,Pennsylvania,17401,York,0,0,0,0,16,0,POINT (-76.72347 39.954412)
627,GIANT PHARMACY-6464,721 W.SPROUL ROAD,SPRINGFIELD,PA,19064,Delaware,0,0,0,29,1076,565,POINT (-75.351974 39.934844)
628,LVPG Family Medicine-Tobyhanna,100 Community Drive,Tobyhanna,Pennsylvania,18466,Monroe,0,0,0,3,15,0,POINT (-75.372518 41.148516)
629,AHN-AC IM Wexford Medical Practice,Two Landmark North 20397 Route 19,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,2,0,
630,Nemours DuPont Ped Collegeville,100 Campus Drive,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,200,0,POINT (-75.467681 40.158901)
631,FPC-Millersburg Family Practice Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,10,0,POINT (-76.962413 40.534461)
632,Genesis Medical Associates Inc,8150 Perry Highway,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,8,271,0,POINT (-80.038875 40.555375)
633,Valley Discount Pharmacy,324 N 7th St,Allentown,Pennsylvania,18102,Lehigh,0,0,0,143,0,0,POINT (-75.473838 40.606781)
634,DCI-Renal Services of Pitt LLC-Oakland,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,8,0,POINT (-79.964256 40.437805)
635,East End Family Health Center,745 N Negley Ave,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,120,0,POINT (-79.926429 40.471273)
636,Ped Assoc of Westmoreld Greensbrg,555 West Newton Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,29,0,328,POINT (-79.554639 40.298577)
637,Artisan Smiles,1 E 9th Street 2nd Floor,Chester,Pennsylvania,19013,Delaware,0,0,0,0,14,0,POINT (-75.362953 39.851749)
638,FPC-Millersburg Fam Prac Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,74,0,POINT (-76.962413 40.534461)
639,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,Danville,Pennsylvania,17822,Montour,2,0,0,1269,61,228,POINT (-76.60622 40.969585)
640,Greencastle Family Practice,50 Eastern Avenue PO Box 37,Greencastle,Pennsylvania,17225,Franklin,0,0,0,6,0,0,POINT (-77.715309 39.785921)
641,DOWNINGTOWN FAMILY PRACTICE,99 MANOR AVENUE,DOWNINGTOWN,PENNSYLVANIA,19335,Chester,0,0,0,0,7,0,POINT (-75.707234 40.005788)
642,Mifflin County SHC,21 South Brown Street Suite 2A,Lewistown,Pennsylvania,170448126,Mifflin,0,0,0,0,0,50,POINT (-77.573005 40.598157)
643,Adagio Health-Butler,323 Sunset Drive,Butler,Pennsylvania,16001,Butler,0,0,0,283,396,271,POINT (-79.916538 40.905775)
644,Dialysis Clinic Inc Hempfield,6710 State Route 30,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,7,0,0,POINT (-79.63695 40.309321)
645,Passport Health,847 Easton Rd Suite 2800,Warrington,Pennsylvania,18976,Bucks,0,0,0,489,94,0,POINT (-75.13659 40.237388)
646,UPMC-Somerset,225 South Center Ave,Somerset,Pennsylvania,15501,Somerset,0,0,0,8,115,85,POINT (-79.078598 40.007081)
647,PHN-Hoffman Memorial Medical Center,419 Kellys Way,East Brady,Pennsylvania,16028,Clarion,0,0,0,75,5,90,POINT (-79.615865 40.987406)
648,Springfield Pharmacy,1154 Baltimore Pike,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,79,389,POINT (-75.346745 39.913764)
649,Lancaster EMS,1829 Lincoln Highway East,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,0,6,0,POINT (-76.254423 40.035338)
650,Tri County Health and Wellness Center,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,1,0,0,9,121,0,POINT (-75.547056 40.129625)
651,Astis South Hills Pharmacy Retail,250 MOUNT LEBANON BLVD,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,11,352,0,POINT (-80.03749 40.368461)
652,Scranton Primary Health Care Center Inc,959 Wyoming Avenue,Scranton,Pennsylvania,18509,Lackawanna,0,16,0,0,8,0,POINT (-75.654803 41.418076)
653,Adams and Bright Drugs LLC,306 State St,Hamburg,Pennsylvania,19526,Berks,0,0,0,0,4,0,POINT (-75.983719 40.554984)
654,WILSONS PHARMACY,4101 PENN AVE,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,0,1053,735,POINT (-79.955101 40.46569)
655,FPC-Selinsgrove 1 Family Practice Center,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,17,0,POINT (-76.850738 40.821767)
656,WellSpan York Hospital OB/GYN,1101 Edgar Street,York,Pennsylvania,17403,York,0,0,0,0,47,0,POINT (-76.710832 39.951261)
657,UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,382,0,POINT (-76.991755 41.230507)
658,AHN-AC FM FPMAS ELIZABETH,605 Scenery Drive,ELIZABETH,PA,150372000,Allegheny,0,0,0,0,60,0,POINT (-79.838704 40.272263)
659,Medicine Shoppe 1905,1169 Horseshoe Pike,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,65,0,POINT (-75.762061 40.032486)
660,CHOP Care Network-Norristown,1437 Dekalb Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,25,242,186,POINT (-75.332612 40.123945)
661,VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,773,2167,POINT (-78.735743 40.481057)
662,Adagio Health-Indiana,1097 Oak Street,Indiana,Pennsylvania,15701,Indiana,0,0,0,97,525,322,POINT (-79.159986 40.625771)
663,AHN-Pediatrics Edgewood,1789 South Braddock Avenue Edgewood Towne Center,Pittsburgh,Pennsylvania,15218,Allegheny,0,0,0,0,246,0,
664,AHN AC IM Prim Cre Prof Southpointe,"400 Southpointe Blvd, Plaza I",Canonsburg,PA,15317,Washington,0,0,0,1,26,0,
665,AFC Urgent Care Aston,5024 Pennell Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,880,810,POINT (-75.428184 39.866739)
666,COLUMBIA CO VOLUNTEERS IN MED,310 EAST THIRD STREET PO Box 416,Mifflinville,Pennsylvania,18631,Columbia,0,0,0,0,109,85,POINT (-76.301474 41.034608)
667,Tyler Memorial Hospital,5950 US-6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,80,45,0,
668,FPC Selinsgrove 1 Fam Pract Cntr,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,52,0,POINT (-76.850738 40.821767)
669,GIANT PHARMACY-6442,116 WEST TOWNSHIP LINE RD,HAVERTOWN,PA,19083,Delaware,0,0,0,69,1176,0,POINT (-75.296082 39.967758)
670,Messiah University,One University Avenue ENGLE CENTER,Mechanicsburg,Pennsylvania,17055,Cumberland,0,0,0,0,10,0,
671,PHN-Punxsutawney Community HC,200 Prushnok Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,23,98,10,POINT (-78.961583 40.945909)
672,CHOP Primary Care Collegeville,3770 Ridge Pike,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,6,12,0,POINT (-75.435234 40.175172)
673,GIANT PHARMACY-6513,1925 NORRISTOWN ROAD,MAPLE GLEN,PA,19002,Montgomery,0,0,0,0,265,606,POINT (-75.181902 40.179139)
674,GIANT PHARMACY-6253,130 OLD YORK ROAD,NEW CUMBERLAND,PA,17070,Cumberland,0,1,0,45,684,0,POINT (-76.859992 40.215176)
675,EASTON HOSPITAL,PHARMACY DEPT 250 SOUTH 21ST STREET,Easton,Pennsylvania,18042,Northampton,5,0,0,0,10,0,
676,The Medicine Shoppe-Clarion,100 Liberty St,Clarion,Pennsylvania,16214,Clarion,0,0,0,0,104,0,POINT (-79.392015 41.218667)
677,Penn St Hlth Cmty Vax Site Berks,5370 Allentown Pike,Temple,Pennsylvania,19560,Berks,12,0,0,168,46,6,POINT (-75.919091 40.416597)
678,AHN AC IM Washing Internal Medic,400 LOCUST AVE,Washington,Pennsylvania,15301,Washington,0,0,0,51,0,0,POINT (-80.242359 40.181315)
679,BRADDOCK FAMILY HEALTH CENTER,404 BRADDOCK AVE,Braddock,Pennsylvania,15104,Allegheny,0,0,0,0,121,0,POINT (-79.871236 40.404898)
680,Tower Hlth Med Group Ped Wyomissing,2101 State Hill Road,Wyomissing,Pennsylvania,19610,Berks,0,0,0,0,88,0,POINT (-75.978159 40.339247)
681,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,1,2326,POINT (-79.989908 40.430888)
682,VaxCare-St Josephs Intnal Med,300 S Hickory St,Mount Carmel,Pennsylvania,17851,Northumberland,0,0,0,0,14,0,POINT (-76.410787 40.79377)
683,Integrated Med Grp PC Pine Grove,8 Oak Grove Road,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,63,617,0,POINT (-76.395667 40.558478)
684,VDI-DANVILLE PHARMACY,439 MILL ST,Danville,Pennsylvania,17821,Montour,2,1,0,48,7,225,POINT (-76.616325 40.96461)
685,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,4,0,160,36,0,POINT (-79.158891 40.608642)
686,GIANT PHARMACY-6005,6560 CARLISLE PIKE,MECHANICSBURG,PA,17050,Cumberland,0,0,0,671,776,80,POINT (-77.029936 40.246134)
687,Mainline LTC Pharmacy,1049 Shoemaker St.,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,0,4885,POINT (-78.835826 40.470549)
688,AHN Ped Ped Ally Northlnd McKnight,4721 McKnight Road,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,0,5,0,POINT (-80.00488 40.518464)
689,Astorino Family Pharmacy,1015 Buffalo street,Franklin,Pennsylvania,16323,Venango,0,14,0,85,251,69,POINT (-79.827078 41.393508)
690,CHOP Care Network-Central Bucks,708 N Shady Retreat Road,Doylestown,Pennsylvania,18901,Bucks,0,0,0,6,846,0,POINT (-75.141185 40.31953)
691,GIANT PHARMACY-6522,1874 BETHLEHEM PIKE,FLOURTOWN,PA,19031,Montgomery,0,0,0,4,500,1091,POINT (-75.214016 40.11031)
692,UPMC Shadyside FHC Faculty,5215 Centre Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,14,463,282,POINT (-79.940982 40.455196)
693,CENTERVILLE CLINICS-FAIRCHANCE,93 N Morgantown Road,Fairchance,Pennsylvania,15436,Fayette,0,0,0,12,177,0,POINT (-79.753512 39.826113)
694,WellSpan OB GYN-S Queen Street,2050 S Queen St,York,Pennsylvania,17403,York,0,0,0,18,81,0,POINT (-76.694325 39.938906)
695,Warrington Rx Pharmacy,1335 Easton rd,Warrington,Pennsylvania,18976,Bucks,0,0,0,123,0,0,POINT (-75.133532 40.249815)
696,Easton NeighboRx Pharmacy,1800 Sullivan Trail,Easton,Pennsylvania,18040,Northampton,0,0,0,0,4,27,POINT (-75.221213 40.71696)
