Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
PHN-Schuylkill Community Health Center,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,27,41,0,POINT (-76.261083 40.691073)
Wellspan Good Samaritan Hospital,252 S 4th Street,Lebanon,Pennsylvania,17042,Lebanon,3,2,0,104,1377,378,POINT (-76.417336 40.335914)
Laurel Pediatric Associates Inc,323 Budfield Street,Johnstown,Pennsylvania,15904,Cambria,5,0,0,535,184,3917,POINT (-78.845877 40.268888)
Penn State Health Cmty Vax Site-Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,17,0,0,26,117,120,POINT (-76.646724 40.284914)
VaxCare-Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,442,2494,POINT (-74.883012 40.163569)
FPC-Millersburg Family Practice Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,10,0,POINT (-76.962413 40.534461)
WellSpan OB/GYN -Tri Hill,1693 S Queen St,York,Pennsylvania,17403,York,0,0,0,30,279,0,POINT (-76.705231 39.942774)
Mansfield Laurel Health Center,416 South Main St,Mansfield,Pennsylvania,16933,Tioga,0,0,0,20,635,100,POINT (-77.075191 41.795338)
Allentown Health Bureau,245 North 6th Street Alliance Hall,Allentown,Pennsylvania,18102,Lehigh,4,0,0,761,6116,431,
WellSpan Internl Med St.Charles Wy,370 St. Charles Way,York,Pennsylvania,174024647,York,6,0,0,45,613,0,POINT (-76.694812 39.927012)
LGH-Manheim Family Medicine,700 Lancaster Road,Manheim,Pennsylvania,17545,Lancaster,0,0,0,29,290,190,POINT (-76.381345 40.149632)
UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,2,0,0,1,32,0,POINT (-79.952992 40.466049)
Accredo Health Group Inc.,3000 Ericsson Drive Ste 100,Warrendale,Pennsylvania,15086,Allegheny,0,0,0,42,0,50,POINT (-80.103061 40.658682)
Wellspan Surgical and Rehab Hospital,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,0,90,0,POINT (-76.716898 39.923277)
Pepper Pharmacy,195 to 197 East Plumstead Ave,Lansdowne,Pennsylvania,19050,Delaware,0,0,0,42,3507,1432,POINT (-75.268572 39.950474)
Mon-Vale Prim Care Pract-Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,3,0,POINT (-80.003092 40.266598)
UPMC-MOON MED ASSOCIATES,1600 Coraopolis Heights Road,Coraopolis,Pennsylvania,151084316,Allegheny,0,0,0,12,1150,300,POINT (-80.206799 40.499054)
Martins Pharmacy 6524,2121 South Atherton Street,State College,Pennsylvania,16801,Centre,10,10,0,50,1933,0,POINT (-77.831433 40.784892)
Comm COVID 19 Vax PMR Pen Med Rdnor,145 King of Prussia Rd,Radnor,Pennsylvania,19087,Chester,0,0,0,71,16,310,POINT (-75.355775 40.040848)
Keystone Womens Care,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,0,140,POINT (-77.644983 39.945106)
Newport Pharmacy,57 S 2nd St,Newport,Pennsylvania,17074,Perry,0,0,0,53,1762,1814,POINT (-77.129623 40.476712)
UPMC-Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,5,4,0,597,413,100,POINT (-78.398184 40.521142)
UPMC/HC Pharmacy,3175 East Carson Street,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,0,4100,POINT (-79.962158 40.423829)
Lehigh County State Health Center,3730 Lehigh Street,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,10,10,49,POINT (-75.497983 40.65489)
UPMC-Absolute Primary Care,20630 Route 19,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,14,692,270,POINT (-80.104128 40.706023)
LGHP Roseville Ped Kissel Hill,51 Peters Road 2nd Floor,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,0,60,POINT (-76.309173 40.129317)
The Hometown Pharmacy-New Castle 2,2016 W STATE ST,New Castle,Pennsylvania,16101,Lawrence,0,0,0,8,962,150,POINT (-80.379021 41.006967)
GIANT PHARMACY-6506,50 E WYNNEWOOD RD STORE #2,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,54,2592,0,POINT (-75.273075 40.002424)
Bechtels Pharmacy Inc,302 Main Street,Slatington,Pennsylvania,18080,Lehigh,0,0,0,59,2425,285,POINT (-75.608012 40.7525)
UPMC CCP Grove City,1424 west main street,Grove City,Pennsylvania,16127,Mercer,0,0,0,3,1232,0,POINT (-80.107354 41.167083)
VDI-Dubois Drug and Wellness,700 S Brady Street,Du Bois,Pennsylvania,15801,Clearfield,0,8,0,457,57,60,POINT (-78.771156 41.109337)
Healthy Steps Pediatrics LLC,750 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,0,419,0,POINT (-75.664397 40.021435)
Irwin Family Care,905 Spruce Street,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,855,342,POINT (-79.703593 40.325688)
Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,1210,0,POINT (-80.353728 41.026117)
AHN-Jefferson Regional Hospital,Pharmacy Department 565 Coal Valley Road,Jefferson Hills,Pennsylvania,15025,Allegheny,0,6,0,932,269,2269,
CCP Heritage,3720 Market St,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,66,2277,316,POINT (-76.945804 40.238907)
Suburban Fam Med at Norristown,2705 Dekalb Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,0,26,4,POINT (-75.315271 40.138979)
VDI-Boalsburg Apothecary,3901 S Atherton St,State College,Pennsylvania,16801,Centre,0,0,0,869,176,237,POINT (-77.801403 40.781179)
GIANT PHARMACY-6461,801 BALTIMORE STREET,HANOVER,PA,17331,York,0,10,0,152,1349,254,POINT (-76.969742 39.788077)
Geisinger Community Medical Center,1822 Mulberry Street,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,0,375,40,POINT (-75.645774 41.400642)
VDI-Livingston Pharmacy,550 Miller Ave,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2710,190,POINT (-79.883127 40.293571)
Spartan Pharmacy Bethel Park,3400 South Park Rd Unit 1,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,0,1268,1638,POINT (-80.057122 40.321886)
Nemours Childrens Health-Concordville,1020 Baltimore Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,0,146,0,POINT (-75.538144 39.882943)
LM JADE INC DBA THE MED SHOP #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,883,0,POINT (-76.45164 40.994486)
AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,99,1869,1134,
CareATC Burle Business Park,1042 New Holland Ave,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,0,40,POINT (-76.283654 40.055928)
LVPG Pediatrics Richland Township,320 West Pumping Station Road,Quakertown,Pennsylvania,18951,Bucks,0,0,0,28,985,50,POINT (-75.368575 40.459107)
Lehigh Valley Health Network-Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,10,8,0,66,0,0,POINT (-75.518672 40.566772)
VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,Aston,Pennsylvania,19014,Delaware,0,10,0,189,1006,0,POINT (-75.419807 39.857653)
Keystone Pediatrics-Waynesboro,45 Roadside Avenue,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,101,1293,0,POINT (-77.567424 39.752273)
Jaisohn Medical Center,51 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,3,745,304,POINT (-75.268366 40.250467)
Apple Occupational Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,28,21,POINT (-80.25932 40.860097)
VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,8,0,0,POINT (-75.473467 40.409871)
Delaware County SHC,151 West 5th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,0,9,0,POINT (-75.362854 39.846944)
The Medicine Shoppe 0838,20 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Allegheny,0,0,0,0,6177,2305,POINT (-80.004584 40.42699)
The Medicine Center,2209 Macdade Blvd,Holmes,Pennsylvania,19043,Delaware,0,0,0,698,237,429,POINT (-75.309608 39.897936)
Pittsburgh General Med Assoc,1307 Federal Street 3rd Floor,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,51,879,36,POINT (-80.007128 40.457006)
GIANT PHARMACY-6529,4510 MARKETPLACE WAY,ENOLA,PA,17025,Cumberland,6,0,0,187,1581,224,POINT (-76.975882 40.289404)
VHP Center For Womens Medicine,1627 Chew Street  # 1 Lehigh Valley Hospital,Allentown,Pennsylvania,18105,Lehigh,0,0,0,2,98,40,
Centerville Clinics-Fredericktown,1070 Old National Pike Rd,Fredericktown,Pennsylvania,15333,Washington,11,0,0,405,966,127,POINT (-79.985626 40.047336)
UPMC-FALK PHARMACY MTM,3601 Fifth Avenue Suite 211,Pittsburgh,Pennsylvania,15213,Allegheny,23,0,0,744,241,0,POINT (-79.959098 40.441328)
Family Pharmacy of Carbondale,70 N Church St,Carbondale,Pennsylvania,18407,Lackawanna,0,0,0,9,834,0,POINT (-75.498548 41.575296)
PHN-Ebensburg Health Center,152 Zeman Drive,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,17,2,POINT (-78.759169 40.465784)
FKC Hermitage 1009,3036 Innovation Way,Hermitage,Pennsylvania,16148,Mercer,0,0,0,6,2,0,POINT (-80.452266 41.217604)
McKean County SHC,84-90 Boylston Street PO Box 160,Bradford,Pennsylvania,16701,McKean,0,0,0,0,0,90,POINT (-78.648914 41.957098)
Valley Pharmacy,647 state route 93 hwy,Sugarloaf,Pennsylvania,18249,Luzerne,0,0,0,0,2054,4874,
Butler Health System,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,435,60,
Select Specialty Hospital-Johnstown,320 Main St,Johnstown,Pennsylvania,15901,Cambria,0,0,0,33,0,65,POINT (-78.920885 40.326417)
Impact Health,1009 W 9th Ave Suite A,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,253,30,1488,POINT (-75.413787 40.101087)
VDI-Boswell Prescription Center,210 Ohio street Suite A,Boswell,Pennsylvania,15531,Somerset,0,0,0,18,0,0,POINT (-79.032413 40.160963)
Family Medic Laureldale Tower Hlth Med Grp,1200 Rockland St,Reading,Pennsylvania,19604,Berks,0,0,0,0,61,18,POINT (-75.912908 40.365182)
AHN-SVMG Corry,315 York Street Corry,Corry,Pennsylvania,16407,Erie,0,0,0,0,69,0,POINT (-79.652715 41.923926)
Mercer Pharmacy,737 Greenville Road,Mercer,Pennsylvania,16134,Mercer,0,0,0,44,256,467,POINT (-80.248432 41.248466)
Genoa Healthcare 20270,2 EASTGATE AVE,Monessen,Pennsylvania,15062,Westmoreland,0,10,0,3,42,0,POINT (-79.870857 40.159303)
FPC-Watsontown Family Practice Center,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,13,1,0,POINT (-76.876934 41.099849)
PHN-Sharon Medical Group Pediatrics,63 Pitt Street,Sharon,Pennsylvania,16146,Mercer,0,0,0,27,675,10,POINT (-80.507917 41.23373)
George L Martin MD PC Allergy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,5,12,2,
Wellspan Fam Medic Spring Grove,430 North Main Street,Spring Grove,Pennsylvania,17362,York,0,0,6,64,678,74,POINT (-76.862402 39.884143)
Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,202,1715,220,POINT (-77.237265 39.860648)
Adagio Health-Indiana,1097 Oak Street,Indiana,Pennsylvania,15701,Indiana,0,0,0,156,1336,821,POINT (-79.16038 40.62578)
Sheehans Pharmacy,79 E. Carey Street,Plains,Pennsylvania,18705,Luzerne,0,0,0,804,215,778,POINT (-75.847586 41.2745)
Venango County SHC,3298 State Route 257 PO Box 191,Seneca,Pennsylvania,16346,Venango,0,0,0,392,0,444,POINT (-79.703496 41.382086)
GIANT PHARMACY-6005,6560 CARLISLE PIKE,MECHANICSBURG,PA,17050,Cumberland,0,0,0,806,2035,80,POINT (-77.029936 40.246134)
East Side Pediatrics,5808 Eva Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,54,16,0,POINT (-79.928124 40.461352)
Family Matters Direct Primary Care,4284 William Flinn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,1,0,POINT (-79.954753 40.575391)
County of Delaware,125 Chester Avenue,Yeadon,Pennsylvania,19050,Delaware,3,0,0,120,351,3377,POINT (-75.254837 39.923482)
PrimeCare Medical Inc,3940 Locust Lane,Harrisburg,Pennsylvania,17112,Dauphin,0,0,0,0,885,1700,POINT (-76.828947 40.290736)
CCP York Memorial,2860 Carol Road,York,Pennsylvania,17402,York,0,0,0,0,1135,0,POINT (-76.664491 39.960578)
York County SHC,1750 North George Street,York,Pennsylvania,174041807,York,0,0,0,0,130,100,POINT (-76.73544 39.985186)
Liya Galooshian MD PC,425 N 21st St,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,10,211,52,POINT (-76.923073 40.250111)
Lepri-Ruane Inc DBA The Med Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,90,0,0,POINT (-75.681293 41.384806)
NCS Pharmacy,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,2012,15,2005,POINT (-76.304188 40.156715)
Alle Kiski Pediatrics,2300 Freeport Road Suite 12,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,142,9,70,POINT (-79.753313 40.586229)
Klingensmiths Drug Stores Inc,313 FORD ST,Ford City,Pennsylvania,16226,Armstrong,0,0,0,1691,29,1728,POINT (-79.531853 40.770854)
WellSpan Internal Med Waynesboro,601 East Main Street Waynesboro Medical Office Building,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,98,946,90,POINT (-77.568124 39.75093)
Interim HealthCare-Western PA,127 N BRADY ST,Du Bois,Pennsylvania,15801,Clearfield,0,6,0,49,232,684,POINT (-78.760308 41.119414)
Glendale Area Medical Association Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,0,0,10,0,0,POINT (-78.535026 40.747725)
Wernersville State Hospital,160 Main St Route 422 & Sportsman Road,Wernersville,Pennsylvania,19565,Berks,0,0,0,0,266,0,
Tyler Memorial Hospital,5950 US-6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,80,45,0,
FPC-Harrisburg Commerce St Fam Prac Ctr,2850 Commerce Drive,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,109,0,POINT (-76.836167 40.312139)
Penn St Hlth Cmty Vax Site Dauphin,555 Campus Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,640,0,
Lehigh Family and Geriatric Associates,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,8,48,0,POINT (-75.512689 40.133255)
IRMC-INDIANA REG MED CTR,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,0,0,112,0,1246,POINT (-79.15894 40.608302)
Wellsboro Laurel Health Center,7 Water Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,5,395,200,POINT (-77.301143 41.749471)
UPMC Williamsport Regional Med Ctr,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,2625,477,POINT (-77.014432 41.24547)
AHN-AC IM AGH Internal Med,1307 Federal Street,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,48,0,POINT (-80.007128 40.457006)
Kids Plus Pediatrics PC-PLH,810 Clairton Blvd.,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,998,556,3266,POINT (-79.944002 40.325213)
Centro De Salud Latino Americano,17th & Chew St,Allentown,Pennsylvania,18104,Lehigh,0,0,27,454,12,20,
Kids Care Pediatrics Inc,108 Horner Lane,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,216,1,0,POINT (-79.372922 40.28633)
Village Shires Pharmacy,1464 Buck Road,Holland,Pennsylvania,18966,Bucks,0,0,0,20,3294,134,POINT (-74.955965 40.2036)
VDI Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,69,206,0,POINT (-78.417164 40.16967)
AHOLD USA-GIANT PHARMACY-6333,901 S WEST END BOULEVARD,QUAKERTOWN,PA,18951,Bucks,0,0,0,443,2752,246,POINT (-75.345596 40.420719)
Wellspan Community Health Center,605 South George Street,York,Pennsylvania,17401,York,0,0,0,0,16,0,POINT (-76.72347 39.954412)
Family First Health-Hanover Center,1230 High Street,Hanover,Pennsylvania,17331,York,0,0,0,176,235,0,POINT (-77.002807 39.823741)
Bethlehem Health Bureau,10 East Church Street,Bethlehem,Pennsylvania,18018,Lehigh,0,0,0,71,786,2081,POINT (-75.37845 40.618703)
DCI-Renal Services of Pitt LLC-Oakland,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,8,0,POINT (-79.964256 40.437805)
CHOP Care Network-Drexel Hill,2100 Keystone Avenue,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,0,3689,114,POINT (-75.283905 39.954835)
GIANT PHARMACY-6084,2670 EGYPT ROAD,NORRISTOWN,PA,19403,Montgomery,0,0,0,741,923,1411,POINT (-75.405607 40.130489)
WellSpan Internal Medicine-Red Lion,3065 Windsor Rd,Red Lion,PA,17356,York,0,6,0,12,1077,0,POINT (-76.579995 39.902078)
Redners Pharmacy #20,5471 Pottsville Pike,Leesport,Pennsylvania,19533,Berks,0,0,0,33,271,0,POINT (-75.952021 40.442806)
UPMC-Comm Gen Osteopathic Hospital,4300 LONDONDERRY ROAD,Harrisburg,Pennsylvania,17109,Dauphin,0,5,0,392,57,0,POINT (-76.815826 40.282674)
Greencastle Family Practice,50 Eastern Avenue PO Box 37,Greencastle,Pennsylvania,17225,Franklin,0,0,0,6,0,0,POINT (-77.715309 39.785921)
LVPG Family Medicine-Tobyhanna,100 Community Drive,Tobyhanna,Pennsylvania,18466,Monroe,0,0,0,3,15,0,POINT (-75.372518 41.148516)
DOWNINGTOWN FAMILY PRACTICE,99 MANOR AVENUE,DOWNINGTOWN,PENNSYLVANIA,19335,Chester,0,0,0,0,7,0,POINT (-75.707234 40.005788)
Lion Pharmacy,10 West Broadway,Red Lion,Pennsylvania,17356,York,0,0,0,3,102,0,POINT (-76.60623 39.900756)
AHN-AC FM DEER LAKES-CHESWICK,1304 Pittsburgh Street,CHESWICK,PA,150241447,Allegheny,0,0,0,12,482,0,POINT (-79.802149 40.541095)
GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,READING,PA,19608,Berks,0,0,0,99,2272,282,POINT (-75.999989 40.315465)
GIANT PHARMACY-6117,10 NEWPORT ROAD,LEOLA,PA,17540,Lancaster,0,0,0,96,982,210,POINT (-76.190375 40.087067)
KRVF LLC (DBA-Shenandoah Pharmacy),33 N Main Street,Shenandoah,Pennsylvania,17976,Schuylkill,0,0,0,0,2614,68,POINT (-76.201355 40.820954)
PPCP-Cook Labuda-McClellandtown Rd,104 mcclellandtown road,Uniontown,Pennsylvania,15401,Fayette,0,0,0,0,12,0,POINT (-79.737006 39.90234)
Lehigh Vlly Hlth Netwrk Cedar Cres,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,6,0,0,1756,55,70,POINT (-75.518672 40.566772)
HVMG-HV Peds Chippewa,2580 Constitution Blvd,Beaver Falls,Pennsylvania,15010,Beaver,0,0,0,31,216,20,POINT (-80.373478 40.77263)
GIANT PHARMACY-6121,50 BRIAR CREEK PLAZA,BERWICK,PA,18603,Columbia,0,0,0,43,2009,522,POINT (-76.274657 41.047728)
True North Pediatrics-North Wales,1010 Horsham Road #210,North Wales,Pennsylvania,19454,Montgomery,0,0,0,13,140,0,POINT (-75.231295 40.239473)
UPMC CCP Greenville Pediatrics,90 Shenango Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,70,573,609,POINT (-80.384643 41.40745)
Conemaugh Memorial Medical Center,1086 FRANKLIN STREET PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,42,7,0,129,1792,0,POINT (-78.918607 40.304994)
Grove City Medical Center,631 NORTH BROAD STREET EXT.,Grove City,Pennsylvania,16127,Mercer,0,0,0,121,49,358,POINT (-80.08326 41.170947)
SLPG-Lehighton Family Practice,770 State Road,Lehighton,Pennsylvania,18235,Carbon,0,0,0,0,525,300,POINT (-75.686005 40.821344)
GIANT PHARMACY-6051,141 EAST SWEDESFORD ROAD,EXTON,PA,19341,Chester,0,5,0,55,4189,67,POINT (-75.629303 40.033337)
Tri County Health and Wellness Center,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,1,0,0,9,121,0,POINT (-75.547056 40.129625)
Ped Med Assocs of NTN ABG PC,160 W.Germantown Pike,East Norriton,Pennsylvania,19401,Montgomery,0,0,0,297,27,510,POINT (-75.322881 40.146203)
Esterbrook Pharmacy,301 S 7th Ave,West Reading,Pennsylvania,19611,Berks,0,0,0,15,0,0,POINT (-75.95222 40.330638)
Scranton Primary Health Care Center Inc,959 Wyoming Avenue,Scranton,Pennsylvania,18509,Lackawanna,0,16,0,0,8,0,POINT (-75.654803 41.418076)
Pedia of Northeastern PA,920 Viewmont Drive,Dickson City,Pennsylvania,18519,Lackawanna,0,0,0,61,2702,0,POINT (-75.64645 41.454856)
LGH-Lincoln Family Medicine 2,1261 Division Hwy,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,60,60,POINT (-76.140203 40.159524)
CHOP Care Network-Kennett Square,817 East Baltimore Pike,Kennett Square,Pennsylvania,19348,Chester,0,0,0,0,3686,234,POINT (-75.685106 39.860976)
FPC-Selinsgrove 1 Family Practice Center,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,17,0,POINT (-76.850738 40.821767)
Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,259,0,POINT (-79.878024 39.962899)
LaCons Pharmacy,1336 Powell Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,27,208,323,POINT (-75.336115 40.12397)
Medicine Shoppe 1905,1169 Horseshoe Pike,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,65,0,POINT (-75.762061 40.032486)
UPMC-SH Fam Med McElhattan,1 Outlet Lane,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,53,3770,390,POINT (-77.356405 41.152833)
Wellspan Ped  Medic joppa Rd,2675 Joppa Rd,York,Pennsylvania,17403,York,0,0,0,18,598,78,POINT (-76.708461 39.907751)
UPMC Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,10,0,0,149,3097,184,POINT (-78.398107 40.521222)
Guthrie Clinic Canton,127 Sullivan Street,Canton,Pennsylvania,17724,Bradford,6,0,0,0,505,0,POINT (-76.852383 41.652097)
AFC Urgent Care Aston,5024 Pennell Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,6,880,1310,POINT (-75.428184 39.866739)
FPC Selinsgrove 1 Fam Pract Cntr,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,52,0,POINT (-76.850738 40.821767)
INDIANA COUNTY JAIL,665 HOOD SCHOOL RD,INDIANA,PENNSYLVANIA,15701,Indiana,0,0,0,0,0,29,POINT (-79.095875 40.643427)
Carlisle Pediatric Associates,804 Belvedere Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,0,1151,806,POINT (-77.204524 40.188582)
Keystone Pediatrics-Chambersburg,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,1332,830,0,POINT (-77.644983 39.945106)
LVPG-Coordinated Health Pittston,1120 Oak Street,Pittston,Pennsylvania,18640,Luzerne,0,234,0,332,343,296,POINT (-75.770445 41.307967)
Kennett Dental,402 McFarlan Road,Kennett Square,Pennsylvania,19348,Chester,0,0,0,57,2502,1260,POINT (-75.693565 39.855296)
Con Hth LLC dba Con Hth,12620 Perry Highway First Floor,Wexford,Pennsylvania,15090,Allegheny,0,0,0,17,563,2478,POINT (-80.063756 40.638402)
Health Services Pharmacy,1201 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,149,32,85,POINT (-76.983322 41.260631)
St Lukes Allentown Campus,1736 HAMILTON BLVD Inpatient Pharmacy - 2nd Floor,Allentown,Pennsylvania,18104,Lehigh,0,1,0,92,31,2505,
Dialysis Cre Ctr of Mechanicsbrg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,558,0,3953,POINT (-77.031955 40.250311)
SCI-Coal Township,1 Kelley Dr,Coal Township,Pennsylvania,17866,Northumberland,0,0,0,10,237,0,POINT (-76.555525 40.806192)
Susq Comm Hlth and Dental Cnte,471 Hepburn Street,Williamsport,Pennsylvania,17701,Lycoming,0,78,0,222,1803,271,POINT (-77.006929 41.242265)
MLHC-Primary Care King of Prussia,120 Valley Green Lane,King of Prussia,Pennsylvania,19406,Montgomery,0,0,0,0,305,0,POINT (-75.41062 40.08794)
SLUHN-Anderson Campus,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,0,0,0,6,12,0,
Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,266,0,POINT (-80.091818 40.471824)
Grane Supply Inc West Chester,550 E Union St,West Chester,Pennsylvania,19382,Chester,0,12,0,582,413,2571,POINT (-75.593667 39.960911)
Community Primary Care,1000 West View Park Dr,Pittsburgh,Pennsylvania,15229,Allegheny,0,0,0,0,299,0,POINT (-80.036979 40.516569)
