Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
01/19/2021,Alere Family Health LLC,334 Hartman Road,,,Ronks,Pennsylvania,17572,Lancaster,0,100,0,100,
05/21/2021,LGHP Quentin Family Medicine,Family Medicine Quentin,201,1701 Cornwall Road,Lebanon,Pennsylvania,17042,Lebanon,0,100,0,100,
02/23/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
03/19/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,500,0,500,POINT (-75.722913 39.844136)
11/08/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,0,840,100,940,POINT (-76.661173 40.271712)
01/11/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,500,0,500,POINT (-75.722913 39.844136)
05/21/2021,Centerville Clinics-Fredericktown,1070 Old National Pike Rd,,,Fredericktown,Pennsylvania,15333,Washington,0,100,0,100,POINT (-79.985087 40.047222)
09/17/2021,WILSONS PHARMACY,4101 PENN AVE,,,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,200,200,POINT (-79.955101 40.46569)
03/12/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,500,0,500,POINT (-75.722913 39.844136)
04/06/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
05/21/2021,Springfield Pharmacy,1154 Baltimore Pike,,,Springfield,Pennsylvania,19064,Delaware,2340,0,0,2340,POINT (-75.346745 39.913764)
05/21/2021,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,100,0,100,POINT (-80.244837 40.174671)
05/21/2021,UPMC-Shadyside,5230 Centre Avenue,,,Pittsburgh,Pennsylvania,15232,Allegheny,2340,0,0,2340,POINT (-79.94113 40.45514)
05/18/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,1170,0,0,1170,POINT (-76.661173 40.271712)
05/21/2021,Towne Drugs,227 Commercial Ave,,,ASPINWALL,Pennsylvania,15215,Allegheny,0,0,200,200,POINT (-79.904015 40.49015)
12/30/2020,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike,,Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,1000,0,1000,POINT (-75.081101 40.108944)
11/09/2021,Symbria Rx Great Lakes South LLC,307 23rd street ext.,164,,Pittsburgh,Pennsylvania,15215,Allegheny,0,140,0,140,POINT (-79.910239 40.495161)
02/18/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
06/09/2021,Adagio Health-New Castle,200 South Jefferson Street,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,POINT (-80.347122 40.997935)
05/21/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,200,100,300,POINT (-78.434729 40.423021)
04/13/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,200,0,200,POINT (-75.722913 39.844136)
04/27/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
12/14/2020,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,200,0,200,POINT (-75.722913 39.844136)
03/16/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,100,0,100,POINT (-75.722913 39.844136)
11/09/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,140,0,140,POINT (-78.043901 40.492678)
05/21/2021,Endless Mountains Pharmacy,1638 State Route 106,,PO Box 189,Clifford,Pennsylvania,18413,Susquehanna,1170,0,0,1170,POINT (-75.598087 41.648539)
09/17/2021,Family Health Associates Bonneview,810 Bonneview Road,,,York,Pennsylvania,17406,York,0,100,0,100,POINT (-76.706919 39.9842)
05/21/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,0,100,100,POINT (-76.453247 40.036792)
10/06/2021,Gettysburg Family Practice,524 S Washington Street,,,Gettysburg,PA,17325,Adams,0,140,0,140,POINT (-77.233227 39.824074)
05/21/2021,Adagio Health-Indiana,1097 Oak Street,,,Indiana,Pennsylvania,15701,Indiana,0,100,0,100,POINT (-79.159986 40.625771)
05/21/2021,Family Health Associates Kenneth Rd,1689 Kenneth Road,,,York,Pennsylvania,17408,York,0,100,0,100,POINT (-76.773138 39.977559)
03/16/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,1600,0,3940,POINT (-75.37845 40.618703)
05/21/2021,Family Health Associates Bonneview,810 Bonneview Road,,,York,Pennsylvania,17406,York,0,100,0,100,POINT (-76.706919 39.9842)
09/10/2021,CKHN-Glen Mills Family Medicine,300 Evergreen Drive,150,Crozer Med Plaza Brinton Lake,Glen Mills,Pennsylvania,19342,Delaware,0,0,100,100,POINT (-75.532006 39.886636)
05/21/2021,Bethlehem Pharmacy Rx Inc,817 East 4th Street,,,Bethlehem (Part-Northampton),Pennsylvania,18015,Northampton,1170,0,0,1170,POINT (-75.36709 40.610748)
09/13/2021,Adagio Health-Erie,3530 Peach Street,Suite 120,,Erie,Pennsylvania,16508,Erie,0,140,0,140,POINT (-80.080305 42.099793)
01/19/2021,The Medicine Shoppe-Dallas,26 Dallas Shopping Center,,,Dallas,Pennsylvania,18612,Luzerne,0,300,0,300,
04/13/2021,Broad Top Area Med Cntr Mnt Union,95 South Park Street,,,Mount Union,Pennsylvania,17066,Huntingdon,0,100,0,100,POINT (-77.880361 40.381921)
06/09/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,1170,0,0,1170,POINT (-76.60622 40.969585)
05/21/2021,Caring Comm Hlth Ctr-Wilkes Barre,175 South Wilkes Barre Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,200,0,200,POINT (-75.883518 41.239254)
05/07/2021,VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,,,Pennsburg,Pennsylvania,18073,Montgomery,0,100,0,100,POINT (-75.473467 40.409871)
01/29/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,100,0,100,POINT (-75.722913 39.844136)
05/21/2021,Family Practice Center Williamsport,1205 River Avenue,,1st Floor,Williamsport,Pennsylvania,17701,Lycoming,0,100,0,100,POINT (-76.981391 41.252539)
04/02/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
06/09/2021,The Medicine Center,2209 Macdade Blvd,,,Holmes,Pennsylvania,19043,Delaware,0,100,0,100,POINT (-75.309446 39.897997)
05/21/2021,Wellmon Medical Associates,93 Progress Blvd,,,Shippensburg,Pennsylvania,17257,Cumberland,0,300,0,300,POINT (-77.493632 40.064845)
05/21/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,2340,0,0,2340,POINT (-77.918776 40.813498)
05/21/2021,Kennies Pharmacy-Spring Grove,440 N Main St,,,Spring Grove,Pennsylvania,17362,York,0,100,0,100,POINT (-76.862173 39.884416)
02/26/2021,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike,,Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,200,0,200,POINT (-75.081101 40.108944)
02/22/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,200,0,200,POINT (-75.722913 39.844136)
09/15/2021,Tower Health-Brandywine Hospital,201 Reeceville Road,,,Coatesville,Pennsylvania,19320,Chester,0,140,0,140,POINT (-75.790263 40.009586)
01/29/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
10/07/2021,Anderson Pharmacy,334 Main Street,,,Denver,Pennsylvania,17517,Lancaster,0,140,0,140,POINT (-76.136135 40.232114)
03/30/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
03/30/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,800,0,800,POINT (-75.722913 39.844136)
05/21/2021,Adagio Health-Mobile Unit,3292 State Route 257,,,Seneca,Pennsylvania,16346,Venango,0,100,0,100,POINT (-79.703532 41.381847)
11/08/2021,Norristown Hlth Cntr-Montgom Cnty,1430 DeKalb Street,,2nd Floor,Norristown,Pennsylvania,19404,Montgomery,0,3080,0,3080,POINT (-75.332915 40.123731)
05/21/2021,Adagio Health-Aliquippa,99 Autumn St,,,Aliquippa,Pennsylvania,15001,Beaver,0,100,0,100,POINT (-80.317196 40.635873)
10/06/2021,GHS-BRADFORD,116 INSTERSTATE PARKWAY,Suite 21,,BRADFORD,PENNSYLVANIA,16701,McKean,0,140,0,140,
05/21/2021,Yevelson Internal Medicine PC,1330 Center Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,100,0,100,POINT (-75.375105 40.631633)
06/12/2021,Dushore Pharmacy,218 S. German St.,,PO BOX 314,Dushore,Pennsylvania,18614,Sullivan,0,100,0,100,POINT (-76.401747 41.522866)
05/21/2021,Adagio Health-New Castle,200 South Jefferson Street,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,POINT (-80.347122 40.997935)
05/21/2021,Community Health Net,1202 State Street,,Administration,Erie,Pennsylvania,16501,Erie,0,200,0,200,POINT (-80.081095 42.123249)
05/21/2021,AFC Urgent Care Cheltenham,2401 W Cheltenham Ave,,,Wyncote,Pennsylvania,19095,Montgomery,1170,0,0,1170,POINT (-75.157147 40.073482)
02/21/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
03/30/2021,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike,,Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,200,0,200,POINT (-75.081101 40.108944)
04/20/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,500,0,500,POINT (-76.309347 40.042516)
11/08/2021,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,0,280,0,280,POINT (-75.149462 40.302538)
11/12/2021,KRHC-Cameron County HC-MAIN,90 East 2nd Street,,,Emporium,Pennsylvania,15834,Cameron,0,200,0,200,POINT (-78.23558 41.510155)
05/21/2021,Adagio Health-Uniontown,205 Easy Street,Unit 101,,Uniontown,Pennsylvania,15401,Fayette,0,100,0,100,POINT (-79.741702 39.901708)
04/13/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,2340,0,0,2340,POINT (-75.37845 40.618703)
01/25/2021,Broad Top Area Med Cntr Mnt Union,95 South Park Street,,,Mount Union,Pennsylvania,17066,Huntingdon,0,100,0,100,POINT (-77.880361 40.381921)
05/21/2021,VDI-Mill Hall Pharmacy Inc,260 Main Street,,,Mill Hall,Pennsylvania,17751,Clinton,0,100,100,200,POINT (-77.484734 41.103677)
05/21/2021,Burns Pharmacy,82 N Pennsylvania Ave,,,Morrisville,Pennsylvania,19067,Bucks,0,100,0,100,POINT (-74.776635 40.209881)
05/14/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,1170,0,0,1170,POINT (-75.37845 40.618703)
10/06/2021,Mansfield Laurel Health Center,416 South Main St,,,Mansfield,Pennsylvania,16933,Tioga,0,140,0,140,POINT (-77.075191 41.795338)
03/23/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
06/09/2021,VDI-Choice Family Pharmacy Inc,8 South Sixth St,,,Mc Sherrystown,Pennsylvania,17344,Adams,0,100,0,100,POINT (-77.013373 39.806087)
09/17/2021,Conemaugh Memorial Medical Center,1086 FRANKLIN STREET,,PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,1170,0,0,1170,POINT (-78.918249 40.305198)
03/02/2021,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,XX,,Forty Fort,Pennsylvania,18704,Luzerne,0,100,0,100,POINT (-75.863524 41.296788)
11/08/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,2340,0,0,2340,POINT (-76.72045 39.946523)
05/21/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,1170,0,0,1170,POINT (-76.661173 40.271712)
06/09/2021,Quality Pharmacy Retail,164 Medical Center Rd,E,,Chicora,Pennsylvania,16025,Butler,0,100,0,100,POINT (-79.749293 40.940075)
05/24/2021,My Kids Pediatric Partners PC,1102 Highway 315 Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,1170,0,0,1170,
05/21/2021,CMU Student Health Services,1060 Morewood Avenue,,,Pittsburgh,Pennsylvania,15213,Allegheny,0,100,0,100,POINT (-79.942754 40.445125)
03/09/2021,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,XX,,Forty Fort,Pennsylvania,18704,Luzerne,0,100,0,100,POINT (-75.863524 41.296788)
05/21/2021,Qwik Med Pharmacy LLC,369  Locust Street,,Rear,Columbia,Pennsylvania,17512,Lancaster,1170,0,0,1170,POINT (-76.501264 40.032778)
03/09/2021,Select Spec Hosp Central PA,503 N 21st street,,5th floor,Camp Hill,Pennsylvania,17011,Cumberland,0,100,0,100,POINT (-76.923468 40.25141)
12/30/2020,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,300,0,300,POINT (-76.309347 40.042516)
06/09/2021,Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,,,Havertown,Pennsylvania,19083,Delaware,0,100,0,100,POINT (-75.334436 39.975738)
03/02/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
05/21/2021,Pottstown Discount Pharmacy,1501 E HIGH ST,,,Pottstown,Pennsylvania,19464,Montgomery,1170,0,0,1170,POINT (-75.615101 40.244049)
05/21/2021,Pennridge Pediatric Associates,711 Lawn Avenue,,Bldg 2,Sellersville,Pennsylvania,18960,Bucks,1170,0,0,1170,POINT (-75.322363 40.362272)
05/21/2021,East Shore Pharmacy,2723 Agate Street,,,Harrisburg,Pennsylvania,17110,Dauphin,0,600,0,600,POINT (-76.893998 40.29089)
05/21/2021,VDI-Pine Grove Pharmacy,10 East Pottsville Str,,,Pine Grove,Pennsylvania,17963,Schuylkill,0,100,0,100,POINT (-76.38501 40.552571)
02/18/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,1500,0,1500,POINT (-75.37845 40.618703)
04/09/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,300,0,300,POINT (-75.722913 39.844136)
05/21/2021,Partners in Family Care P.C.,27 Heckel Rd,Suite 107,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,100,100,POINT (-80.092812 40.472378)
05/21/2021,Newport Pharmacy,57 S 2nd St,,,Newport,Pennsylvania,17074,Perry,1170,0,0,1170,POINT (-77.129646 40.476737)
11/12/2021,Superior Care Pharmacy Incorporated,518 Burke Bypass,,,Olyphant,Pennsylvania,18447,Lackawanna,0,300,100,400,POINT (-75.596869 41.470483)
05/21/2021,Adagio Health-Edinboro,118 E. Plum Street,,,Edinboro,Pennsylvania,16412,Erie,0,100,0,100,POINT (-80.129538 41.875503)
11/12/2021,GIANT PHARMACY-6422,4320 5TH STREET HWY,,,Temple,Pennsylvania,19560,Berks,0,0,200,200,POINT (-75.927597 40.399666)
10/01/2021,Hampton Pharmacy and Wellness,4678 William Flynn Highway,,,Allison Park,Pennsylvania,15101,Allegheny,1170,140,200,1510,POINT (-79.947986 40.59239)
01/26/2021,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,XX,,Forty Fort,Pennsylvania,18704,Luzerne,0,400,0,400,POINT (-75.863524 41.296788)
06/09/2021,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,,,Pittsburgh,Pennsylvania,15202,Allegheny,0,100,0,100,POINT (-80.052248 40.493957)
03/05/2021,Union Community Care,304 North Water Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,200,0,200,POINT (-76.309347 40.042516)
05/21/2021,Adagio Health-Erie,3530 Peach Street,Suite 120,,Erie,Pennsylvania,16508,Erie,0,100,0,100,POINT (-80.080305 42.099793)
05/21/2021,Knights Medical Associates,3034 Knights Rd,,,Bensalem,Pennsylvania,19020,Bucks,0,400,0,400,POINT (-74.950237 40.105361)
05/21/2021,PHN-Autumn Street Health Center,99 Autumn Street,,,Aliquippa,Pennsylvania,15001,Beaver,0,100,0,100,POINT (-80.317196 40.635873)
01/22/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,1000,0,1000,POINT (-75.37845 40.618703)
09/14/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,0,0,200,200,POINT (-76.60622 40.969585)
03/23/2021,Broad Top Area Med Cntr Mnt Union,95 South Park Street,,,Mount Union,Pennsylvania,17066,Huntingdon,0,100,0,100,POINT (-77.880361 40.381921)
05/21/2021,Express Med of King of Prussia,107 Town Center Road,,,King of Prussia,Pennsylvania,19406,Montgomery,0,100,0,100,POINT (-75.367802 40.093248)
05/21/2021,LLEWELLYNS PHARMACY,703 Main St,,,Avoca,Pennsylvania,18641,Luzerne,1170,0,0,1170,POINT (-75.741816 41.337966)
02/08/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,3000,0,3000,POINT (-75.37845 40.618703)
04/30/2021,Bethlehem Health Bureau,10 East Church Street,,,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,1170,0,0,1170,POINT (-75.37845 40.618703)
06/09/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,200,0,200,POINT (-79.883134 40.293546)
10/06/2021,IC Laser Eye Care,3046 Knights Road,,,Bensalem,Pennsylvania,19020,Bucks,1170,0,0,1170,POINT (-74.950172 40.105427)
05/21/2021,State College Family Medicine,2188 Sandy Dr,A,,State College,Pennsylvania,16803,Centre,0,100,0,100,POINT (-77.901296 40.782338)
06/09/2021,AFC Urgent Care Cheltenham,2401 W Cheltenham Ave,,,Wyncote,Pennsylvania,19095,Montgomery,0,400,0,400,POINT (-75.157147 40.073482)
10/03/2021,MARTINS PHARMACY-6012,2032 E PLEASANT VLY BLVD,,,ALTOONA,PA,16602,Blair,0,0,100,100,POINT (-78.339635 40.562816)
05/21/2021,The Medicine Shoppe #191,2113 W Main St,,,Jeffersonville,Pennsylvania,19403,Montgomery,0,0,500,500,POINT (-75.382018 40.135821)
05/21/2021,Genesis Medical Associates Inc,8150 Perry Highway,300,,Pittsburgh,Pennsylvania,15237,Allegheny,0,500,0,500,POINT (-80.038875 40.555375)
06/09/2021,Sheffield Pharmacy,27 S. Main St.,,,Sheffield,Pennsylvania,16347,Warren,0,100,0,100,POINT (-79.035146 41.703505)
09/14/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,0,100,100,POINT (-77.188864 40.203219)
04/20/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,300,0,300,POINT (-75.722913 39.844136)
05/21/2021,Concentra Med Ctr-Plymouth Meeting,850 Germantown Pike,,,Plymouth Meeting,Pennsylvania,19462,Montgomery,0,100,0,100,POINT (-75.295194 40.126022)
05/21/2021,FPC-Enola Family Practice Center,30 E SHADY LN,,,Enola,Pennsylvania,17025,Cumberland,0,100,0,100,POINT (-76.930099 40.298252)
04/06/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,600,0,600,POINT (-75.722913 39.844136)
02/12/2021,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,XX,,Forty Fort,Pennsylvania,18704,Luzerne,0,200,0,200,POINT (-75.863524 41.296788)
10/04/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,140,0,140,POINT (-75.419824 39.857646)
06/09/2021,Morris Drug,15 East Centre St,,,Mahanoy City,Pennsylvania,17948,Schuylkill,0,300,0,300,POINT (-76.141257 40.812812)
06/09/2021,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,,,Frenchville,Pennsylvania,16836,Clearfield,0,100,0,100,POINT (-78.218719 41.102641)
07/15/2022,VDI-Vine Pharmacy,4375 Red Rock Road,,,Benton,PA,17814,Columbia,0,100,0,100,POINT (-76.379804 41.202857)
11/22/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.925819 40.416702)
09/15/2021,Union Medical-Church St,920 Church St,,,Lebanon,Pennsylvania,17046,Lebanon,0,0,1000,1000,POINT (-76.42776 40.344531)
06/09/2021,KRVF LLC (DBA-Shenandoah Pharmacy),33 N Main Street,,,Shenandoah,Pennsylvania,17976,Schuylkill,0,100,0,100,POINT (-76.201315 40.820797)
09/18/2021,GIANT PHARMACY-6273,600 E LANCASTER AVE,,,Reading,Pennsylvania,19607,Berks,0,0,100,100,POINT (-75.95602 40.30843)
10/06/2021,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,,,Elysburg,Pennsylvania,17824,Northumberland,1170,0,0,1170,POINT (-76.569434 40.852282)
09/17/2021,VDI-Curtis Pharmacy-Claysville,305 Main St,,,Claysville,Pennsylvania,15323,Washington,0,280,0,280,POINT (-80.410033 40.117935)
09/15/2021,York County SHC,1750 North George Street,,,York,Pennsylvania,174041807,York,0,480,0,480,POINT (-76.735442 39.985196)
02/23/2021,GVH Primary Care Harleysville,176 Main Street,,,Harleysville,Pennsylvania,19438,Montgomery,0,100,0,100,POINT (-75.368897 40.262629)
09/14/2021,Lycoming County SHC,1000 Commerce Park Drive,109,,Williamsport,Pennsylvania,17701,Lycoming,0,0,100,100,POINT (-76.98434 41.246575)
07/01/2021,Dushore Pharmacy,218 S. German St.,,PO BOX 314,Dushore,Pennsylvania,18614,Sullivan,0,100,0,100,POINT (-76.401747 41.522866)
03/09/2021,GVH Primary Care Harleysville,176 Main Street,,,Harleysville,Pennsylvania,19438,Montgomery,0,200,0,200,POINT (-75.368897 40.262629)
07/02/2021,Astorino Family Pharmacy,1015 Buffalo street,,,Franklin,Pennsylvania,16323,Venango,0,100,0,100,POINT (-79.827078 41.393508)
09/15/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,0,200,100,300,POINT (-77.918776 40.813498)
09/17/2021,Easton NeighboRx Pharmacy,1800 Sullivan Trail,Ste. 305,,Easton,Pennsylvania,18040,Northampton,0,0,100,100,POINT (-75.221213 40.71696)
07/07/2021,FPC Mifflintown Fam Prac Cntr,2813 Industrial Park Road,Suite C,,Mifflintown,Pennsylvania,17059,Juniata,0,100,0,100,POINT (-77.368467 40.583695)
09/15/2021,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,,,ROSLYN,PA,19001,Montgomery,0,0,100,100,POINT (-75.134547 40.12179)
09/13/2021,TBM Health Services LLC,225 Wilmington West Chester Pk,,,Chadds Ford,Pennsylvania,19317,Delaware,0,0,100,100,POINT (-75.538994 39.85126)
